Name: “Table 1 of 1 on page 8 of 9”,Name: “Table 1 of 1 on page 8 of 9”,Name: “Table 1 of 1 on page 8 of 9”,Name: “Table 1 of 1 on page 8 of 9”,Name: “Table 1 of 1 on page 8 of 9”,Name: “Table 1 of 1 on page 8 of 9”,Name: “Table 1 of 1 on page 8 of 9”,Name: “Table 1 of 1 on page 8 of 9”,Name: “Table 1 of 1 on page 8 of 9”,Name: “Table 1 of 1 on page 8 of 9”,Name: “Table 1 of 1 on page 8 of 9”,Name: “Table 1 of 1 on page 8 of 9”,Name: “Table 1 of 1 on page 8 of 9”
Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8
,,,,,,,,,,,,
,,,,Virginia Residential Building Fires,Virginia Residential Building Fires,Virginia Residential Building Fires,,,,,,
,,,,In 1-or-2 Family Dwellings,In 1-or-2 Family Dwellings,In 1-or-2 Family Dwellings,,,,,,
,,,,Extent of Fire Spread,Extent of Fire Spread,Extent of Fire Spread,,,,,,
,,,,(Jan 2000 to Sep 2008 Combined),(Jan 2000 to Sep 2008 Combined),(Jan 2000 to Sep 2008 Combined),,,,,,
,,,,,,,,,,,,Inj/Death
,,,,,,,,Civ,,FS,,
Fire Spread Group,#,%,RT Avg,"%
    ",Loss Tot,Loss/Inc,Civ Inj,,FS Inj,,Inj/Death,Per 1k
,,,,,,,,Fatal,,Fatal,,
,,,,,,,,,,,,Inc.
Blank,"10,729",24.9%,7:48,44.1%,"$22,462,619","$2,094",128,9,29,1,167,16
Confined to object,"12,010",27.9%,7:38,44.6%,"$45,756,030","$3,810",264,12,37,0,313,26
Confined to room,"10,338",24.0%,6:48,55.0%,"$174,062,725","$16,837",787,49,111,0,947,92
Confined to floor,"2,230",5.2%,8:30,54.1%,"$73,650,025","$33,027",172,30,82,0,284,127
Confined to building,"6,442",15.0%,9:34,42.0%,"$558,842,329","$86,750",475,187,454,1,"1,117",173
Spread beyond bldg.,"1,323",3.1%,11:41,41.5%,"$120,496,056","$91,078",91,54,129,0,274,207
Total,"43,072",100.0%,7:56,47.0%,"$995,269,784","$23,107","1,917",341,842,2,"3,102",72
,250,,,,,,,,,,,
,200,,,,,,,,,,,
,150,,,,,,,,,,,
,100,,,,,,,,207,,,
,,,,,,,173,,,,,
,,,,,127,,,,,,,
,50,,,92,,,,,,,,
,,26,,,,,,,,,,
,0,,,,,,,,,,,
,,Confined to,Confined to,Confined to,Confined to,Confined to,Confined to,,Spread,,,
,,object,object,room,floor,building,building,beyond bldg.,beyond bldg.,,,
,,,,,Fire Spread,,,,,,,
,Source: Virginia Fire Incident Reporting System,Source: Virginia Fire Incident Reporting System,Source: Virginia Fire Incident Reporting System,Source: Virginia Fire Incident Reporting System,8,,,,,,,
