Name: “Table 1 of 1 on page 7 of 9”,Name: “Table 1 of 1 on page 7 of 9”,Name: “Table 1 of 1 on page 7 of 9”,Name: “Table 1 of 1 on page 7 of 9”,Name: “Table 1 of 1 on page 7 of 9”,Name: “Table 1 of 1 on page 7 of 9”,Name: “Table 1 of 1 on page 7 of 9”,Name: “Table 1 of 1 on page 7 of 9”,Name: “Table 1 of 1 on page 7 of 9”,Name: “Table 1 of 1 on page 7 of 9”,Name: “Table 1 of 1 on page 7 of 9”,Name: “Table 1 of 1 on page 7 of 9”,Name: “Table 1 of 1 on page 7 of 9”
Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7
,,,,,,,,,,,,
,,,,Virginia Residential Building Fires,Virginia Residential Building Fires,Virginia Residential Building Fires,Virginia Residential Building Fires,,,,,
,,Number of 1-or-2 Family Dwelling Fires,Number of 1-or-2 Family Dwelling Fires,Number of 1-or-2 Family Dwelling Fires,Number of 1-or-2 Family Dwelling Fires,Number of 1-or-2 Family Dwelling Fires,Number of 1-or-2 Family Dwelling Fires,Number of 1-or-2 Family Dwelling Fires,,,,
,,with Fire Confined to a Non-Combustible Container,with Fire Confined to a Non-Combustible Container,with Fire Confined to a Non-Combustible Container,with Fire Confined to a Non-Combustible Container,with Fire Confined to a Non-Combustible Container,with Fire Confined to a Non-Combustible Container,with Fire Confined to a Non-Combustible Container,with Fire Confined to a Non-Combustible Container,,,
,,,,(Jan 2000 - Sep 2008 Combined),(Jan 2000 - Sep 2008 Combined),(Jan 2000 - Sep 2008 Combined),(Jan 2000 - Sep 2008 Combined),,,,,
Confined/Non-,,,RT,,,,,Civ,,FS,Total,Inj/Death
,#,%,,"%
    ",Loss Tot,Loss/Inc,Civ Inj,,FS Inj,,,
Confined,,,Avg,,,,,Fatal,,Fatal,Inj/Death,Per 1k Inc.
Building Fire - Not,,,,,,,,,,,,
confined,"30,189",70.1%,8:00,49.3%,"$988,709,796","$32,751","1,749",340,824,2,"2,915",97
"Building Fire,",,,,,,,,,,,,
Confinded,"12,883",29.9%,7:51,41.4%,"$6,559,988",$509,168,1,18,0,187,15
Total,"43,072",100.0%,7:57,47.0%,"$995,269,784","$23,107","1,917",341,842,2,"3,102",72
,Source: Virginia Fire Incident Reporting System,Source: Virginia Fire Incident Reporting System,Source: Virginia Fire Incident Reporting System,Source: Virginia Fire Incident Reporting System,7,,,,,,,
