Name: “Table 1 of 1 on page 51 of 127”,Name: “Table 1 of 1 on page 51 of 127”,Name: “Table 1 of 1 on page 51 of 127”,Name: “Table 1 of 1 on page 51 of 127”,Name: “Table 1 of 1 on page 51 of 127”,Name: “Table 1 of 1 on page 51 of 127”,Name: “Table 1 of 1 on page 51 of 127”,Name: “Table 1 of 1 on page 51 of 127”,Name: “Table 1 of 1 on page 51 of 127”,Name: “Table 1 of 1 on page 51 of 127”,Name: “Table 1 of 1 on page 51 of 127”,Name: “Table 1 of 1 on page 51 of 127”,Name: “Table 1 of 1 on page 51 of 127”,Name: “Table 1 of 1 on page 51 of 127”
Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
08311,VIRGILINA VOL. FIRE DEPT.,VIRGILINA VOL. FIRE DEPT.,VIRGILINA VOL. FIRE DEPT.,,,,,,,,,,
Count,13,25,16,10,6,16,15,10,18,18,11,12,170
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,4,1,3,2,1,0,0,0,0,1,2,15
08500,Hanover County Fire Admin.,Hanover County Fire Admin.,Hanover County Fire Admin.,,,,,,,,,,
Count,0,0,0,0,0,0,1,0,0,0,0,0,1
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
08501,ASHLAND VOL. FIRE DEPT.,ASHLAND VOL. FIRE DEPT.,ASHLAND VOL. FIRE DEPT.,,,,,,,,,,
Count,56,94,66,96,129,141,105,122,96,110,90,62,"1,167"
Exposures,0,1,0,0,0,0,0,0,0,0,0,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,10,16,10,13,13,27,21,55,18,18,15,14,230
08502,BEAVERDAM VOL. FIRE,BEAVERDAM VOL. FIRE,,,,,,,,,,,
Count,15,10,7,7,8,19,21,13,8,13,8,14,143
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,4,1,1,1,2,1,2,2,4,2,4,26
Page 51 of 127,Page 51 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:46:07 EST 2012,Thu Mar 08 08:46:07 EST 2012
