Name: “Table 1 of 1 on page 98 of 127”,Name: “Table 1 of 1 on page 98 of 127”,Name: “Table 1 of 1 on page 98 of 127”,Name: “Table 1 of 1 on page 98 of 127”,Name: “Table 1 of 1 on page 98 of 127”,Name: “Table 1 of 1 on page 98 of 127”,Name: “Table 1 of 1 on page 98 of 127”,Name: “Table 1 of 1 on page 98 of 127”,Name: “Table 1 of 1 on page 98 of 127”,Name: “Table 1 of 1 on page 98 of 127”,Name: “Table 1 of 1 on page 98 of 127”,Name: “Table 1 of 1 on page 98 of 127”,Name: “Table 1 of 1 on page 98 of 127”,Name: “Table 1 of 1 on page 98 of 127”
Table: 98,Table: 98,Table: 98,Table: 98,Table: 98,Table: 98,Table: 98,Table: 98,Table: 98,Table: 98,Table: 98,Table: 98,Table: 98,Table: 98
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
17112,WOODSTOCK FIRE DEPT.,WOODSTOCK FIRE DEPT.,WOODSTOCK FIRE DEPT.,,,,,,,,,,
Count,33,28,34,36,36,32,19,39,34,46,24,15,376
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,17,9,3,8,6,8,12,5,11,13,11,11,114
17115,Edinburg Fire Department,Edinburg Fire Department,,,,,,,,,,,
Count,27,19,15,24,29,19,21,14,19,35,25,18,265
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,15,13,9,8,1,6,9,9,8,13,3,12,106
17123,New Market Fire Department,New Market Fire Department,New Market Fire Department,,,,,,,,,,
Count,1,0,0,0,11,4,0,0,0,0,0,0,16
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
17151,STRASBURG VOL. FIRE,STRASBURG VOL. FIRE,,,,,,,,,,,
Count,35,37,30,32,22,32,32,24,33,48,40,19,384
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,10,9,2,5,3,4,3,2,1,2,2,12,55
Page 98 of 127,Page 98 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:47:02 EST 2012,Thu Mar 08 08:47:02 EST 2012
