Name: “Table 1 of 1 on page 30 of 127”,Name: “Table 1 of 1 on page 30 of 127”,Name: “Table 1 of 1 on page 30 of 127”,Name: “Table 1 of 1 on page 30 of 127”,Name: “Table 1 of 1 on page 30 of 127”,Name: “Table 1 of 1 on page 30 of 127”,Name: “Table 1 of 1 on page 30 of 127”,Name: “Table 1 of 1 on page 30 of 127”,Name: “Table 1 of 1 on page 30 of 127”,Name: “Table 1 of 1 on page 30 of 127”,Name: “Table 1 of 1 on page 30 of 127”,Name: “Table 1 of 1 on page 30 of 127”,Name: “Table 1 of 1 on page 30 of 127”,Name: “Table 1 of 1 on page 30 of 127”
Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,SHENANDOAH FARMS VOL,SHENANDOAH FARMS VOL,SHENANDOAH FARMS VOL,,,,,,,,,,
04306,,,,,,,,,,,,,
,FIRE DEPT,,,,,,,,,,,,
Count,75,76,87,81,86,84,85,83,57,25,9,19,767
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,3,2,0,4,0,1,5,3,2,3,0,23
04308,Blue Ridge Fire and Rescue,Blue Ridge Fire and Rescue,Blue Ridge Fire and Rescue,,,,,,,,,,
Count,6,8,6,14,8,10,6,7,21,17,21,16,140
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,18,13,21,7,4,8,5,8,4,4,2,0,94
,JOHN'S CREEK VOL. FIRE,JOHN'S CREEK VOL. FIRE,JOHN'S CREEK VOL. FIRE,,,,,,,,,,
04501,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,0,0,0,3,0,1,0,1,1,0,0,0,6
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,1,0,0,1,0,1,0,1,1,0,5
Aid Given,0,1,0,0,1,0,0,0,2,0,0,1,5
04502,PAINT BANK VOL. FIRE,PAINT BANK VOL. FIRE,,,,,,,,,,,
Count,0,6,2,1,4,5,6,7,4,6,1,1,43
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,4,0,0,0,0,4,0,0,1,1,0,11
Page 30 of 127,Page 30 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:44:42 EST 2012,Thu Mar 08 08:44:42 EST 2012
