Name: “Table 1 of 1 on page 57 of 127”,Name: “Table 1 of 1 on page 57 of 127”,Name: “Table 1 of 1 on page 57 of 127”,Name: “Table 1 of 1 on page 57 of 127”,Name: “Table 1 of 1 on page 57 of 127”,Name: “Table 1 of 1 on page 57 of 127”,Name: “Table 1 of 1 on page 57 of 127”,Name: “Table 1 of 1 on page 57 of 127”,Name: “Table 1 of 1 on page 57 of 127”,Name: “Table 1 of 1 on page 57 of 127”,Name: “Table 1 of 1 on page 57 of 127”,Name: “Table 1 of 1 on page 57 of 127”,Name: “Table 1 of 1 on page 57 of 127”,Name: “Table 1 of 1 on page 57 of 127”
Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
09303,Smithfield Vol. Fire Dept.,Smithfield Vol. Fire Dept.,,,,,,,,,,,
Count,26,36,47,47,44,31,53,84,52,29,39,43,531
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,1,3,0,0,0,1,4,1,0,11
09304,Windsor Vol. Fire Dept.,Windsor Vol. Fire Dept.,,,,,,,,,,,
Count,14,10,13,27,13,18,16,25,13,12,11,14,186
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,1,3,1,0,7,3,5,3,0,0,1,29
09305,Rushmere Vol. Fire Dept.,Rushmere Vol. Fire Dept.,,,,,,,,,,,
Count,4,2,2,3,3,6,4,12,6,2,3,2,49
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,0,1,0,1,1,0,0,0,0,0,5
,James City Co. Fire,James City Co. Fire,,,,,,,,,,,
09500,,,,,,,,,,,,,
,Department,,,,,,,,,,,,
Count,620,582,627,653,707,721,775,981,695,673,625,645,"8,304"
Exposures,2,0,1,7,0,0,1,0,0,0,0,0,11
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,37,50,42,46,49,46,83,67,54,69,53,54,650
Page 57 of 127,Page 57 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:46:10 EST 2012,Thu Mar 08 08:46:10 EST 2012
