Name: “Table 1 of 1 on page 52 of 127”,Name: “Table 1 of 1 on page 52 of 127”,Name: “Table 1 of 1 on page 52 of 127”,Name: “Table 1 of 1 on page 52 of 127”,Name: “Table 1 of 1 on page 52 of 127”,Name: “Table 1 of 1 on page 52 of 127”,Name: “Table 1 of 1 on page 52 of 127”,Name: “Table 1 of 1 on page 52 of 127”,Name: “Table 1 of 1 on page 52 of 127”,Name: “Table 1 of 1 on page 52 of 127”,Name: “Table 1 of 1 on page 52 of 127”,Name: “Table 1 of 1 on page 52 of 127”,Name: “Table 1 of 1 on page 52 of 127”,Name: “Table 1 of 1 on page 52 of 127”
Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,EASTERN HANOVER VOL,EASTERN HANOVER VOL,EASTERN HANOVER VOL,,,,,,,,,,
08503,,,,,,,,,,,,,
,FIRE DEPT,,,,,,,,,,,,
Count,35,49,42,47,40,58,58,92,40,44,49,40,594
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,9,7,2,3,4,6,9,13,12,6,4,4,79
08504,DOSWELL VOL. FIRE DEPT.,DOSWELL VOL. FIRE DEPT.,DOSWELL VOL. FIRE DEPT.,,,,,,,,,,
Count,15,31,32,32,15,38,38,35,25,33,27,25,346
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,9,10,10,13,12,10,11,13,20,14,10,136
,HANOVER COURTHOUSE,HANOVER COURTHOUSE,HANOVER COURTHOUSE,,,,,,,,,,
08505,,,,,,,,,,,,,
,VOL FIRE DP,,,,,,,,,,,,
Count,3,5,2,4,4,5,8,8,2,1,2,4,48
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,2,1,0,1,1,1,0,0,0,1,9
08506,HENRY VOL. FIRE DEPT.,HENRY VOL. FIRE DEPT.,HENRY VOL. FIRE DEPT.,,,,,,,,,,
Count,74,77,67,63,46,50,73,155,85,57,67,63,877
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,16,18,15,24,17,30,28,17,25,49,42,29,310
Page 52 of 127,Page 52 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:46:07 EST 2012,Thu Mar 08 08:46:07 EST 2012
