Name: “Table 1 of 1 on page 118 of 127”,Name: “Table 1 of 1 on page 118 of 127”,Name: “Table 1 of 1 on page 118 of 127”,Name: “Table 1 of 1 on page 118 of 127”,Name: “Table 1 of 1 on page 118 of 127”,Name: “Table 1 of 1 on page 118 of 127”,Name: “Table 1 of 1 on page 118 of 127”,Name: “Table 1 of 1 on page 118 of 127”,Name: “Table 1 of 1 on page 118 of 127”,Name: “Table 1 of 1 on page 118 of 127”,Name: “Table 1 of 1 on page 118 of 127”,Name: “Table 1 of 1 on page 118 of 127”,Name: “Table 1 of 1 on page 118 of 127”,Name: “Table 1 of 1 on page 118 of 127”
Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,Fredericksburg Fire Department,Fredericksburg Fire Department,Fredericksburg Fire Department,,,,,,,,,,
63000,,,,,,,,,,,,,
Count,211,220,252,266,274,264,251,363,366,439,384,387,"3,677"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,20,24,22,17,13,13,12,15,16,21,18,21,212
64000,Galax Vol. Fire Department,Galax Vol. Fire Department,Galax Vol. Fire Department,,,,,,,,,,
Count,13,24,14,18,19,15,23,12,14,15,10,12,189
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,4,3,2,1,0,2,8,2,1,10,2,36
,HAMPTON DIV. OF FIRE &,HAMPTON DIV. OF FIRE &,HAMPTON DIV. OF FIRE &,,,,,,,,,,
65000,,,,,,,,,,,,,
,RESCUE,,,,,,,,,,,,
Count,"1,810","1,737","1,793","1,892","1,880","1,858","2,005","2,238","1,986","1,867","1,844","1,895","22,805"
Exposures,0,0,0,0,1,3,0,0,0,0,0,1,5
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,3,3,0,6,3,4,2,1,3,0,9,36
,Harrisonburg Fire Department,Harrisonburg Fire Department,Harrisonburg Fire Department,,,,,,,,,,
66000,,,,,,,,,,,,,
Count,350,367,334,381,348,372,358,436,405,454,324,383,"4,512"
Exposures,1,2,6,0,1,1,0,7,0,2,0,0,20
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,9,11,9,15,5,7,8,10,19,13,13,6,125
Page 118 of 127,Page 118 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:48:58 EST 2012,Thu Mar 08 08:48:58 EST 2012
