Name: “Table 1 of 1 on page 50 of 127”,Name: “Table 1 of 1 on page 50 of 127”,Name: “Table 1 of 1 on page 50 of 127”,Name: “Table 1 of 1 on page 50 of 127”,Name: “Table 1 of 1 on page 50 of 127”,Name: “Table 1 of 1 on page 50 of 127”,Name: “Table 1 of 1 on page 50 of 127”,Name: “Table 1 of 1 on page 50 of 127”,Name: “Table 1 of 1 on page 50 of 127”,Name: “Table 1 of 1 on page 50 of 127”,Name: “Table 1 of 1 on page 50 of 127”,Name: “Table 1 of 1 on page 50 of 127”,Name: “Table 1 of 1 on page 50 of 127”,Name: “Table 1 of 1 on page 50 of 127”
Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,NORTH HALIFAX VOL. FIRE,NORTH HALIFAX VOL. FIRE,NORTH HALIFAX VOL. FIRE,,,,,,,,,,
08306,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,47,58,52,52,37,34,44,51,45,60,38,45,563
Exposures,0,0,0,0,1,0,0,0,0,0,0,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,0,0,0,4,1,0,0,0,0,6
08307,OAK LEVEL VOL. FIRE DEPT.,OAK LEVEL VOL. FIRE DEPT.,OAK LEVEL VOL. FIRE DEPT.,,,,,,,,,,
Count,8,8,16,15,14,12,11,5,4,11,10,10,124
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,2,1,0,2,0,0,0,0,0,2,7
08309,TRIANGLE VOL. FIRE DEPT.,TRIANGLE VOL. FIRE DEPT.,TRIANGLE VOL. FIRE DEPT.,,,,,,,,,,
Count,8,12,8,11,4,4,12,8,14,11,7,8,107
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,3,2,4,0,0,1,1,0,0,1,2,17
08310,TURBEVILLE VOL. FIRE,TURBEVILLE VOL. FIRE,,,,,,,,,,,
Count,26,20,22,19,14,25,9,15,13,30,16,26,235
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,4,2,1,0,1,0,1,3,2,1,1,16
Page 50 of 127,Page 50 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:46:07 EST 2012,Thu Mar 08 08:46:07 EST 2012
