Name: “Table 1 of 1 on page 66 of 127”,Name: “Table 1 of 1 on page 66 of 127”,Name: “Table 1 of 1 on page 66 of 127”,Name: “Table 1 of 1 on page 66 of 127”,Name: “Table 1 of 1 on page 66 of 127”,Name: “Table 1 of 1 on page 66 of 127”,Name: “Table 1 of 1 on page 66 of 127”,Name: “Table 1 of 1 on page 66 of 127”,Name: “Table 1 of 1 on page 66 of 127”,Name: “Table 1 of 1 on page 66 of 127”,Name: “Table 1 of 1 on page 66 of 127”,Name: “Table 1 of 1 on page 66 of 127”,Name: “Table 1 of 1 on page 66 of 127”,Name: “Table 1 of 1 on page 66 of 127”
Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
10904,LOUISA VOL. FIRE DEPT.,LOUISA VOL. FIRE DEPT.,LOUISA VOL. FIRE DEPT.,,,,,,,,,,
Count,44,43,31,42,48,36,38,56,30,51,57,35,511
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,37,32,23,18,19,21,17,28,5,17,24,13,254
10905,MINERAL VOL. FIRE DEPT.,MINERAL VOL. FIRE DEPT.,MINERAL VOL. FIRE DEPT.,,,,,,,,,,
Count,40,57,38,24,36,40,52,54,24,48,42,30,485
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,18,13,18,17,10,14,12,21,6,10,16,11,166
,ZION CROSSROADS VOL. F.,ZION CROSSROADS VOL. F.,ZION CROSSROADS VOL. F.,,,,,,,,,,
10907,,,,,,,,,,,,,
,D.,,,,,,,,,,,,
Count,8,32,15,8,11,10,7,26,19,10,13,15,174
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,4,2,1,1,0,3,7,9,10,10,6,58
11101,KENBRIDGE VOL. FIRE,KENBRIDGE VOL. FIRE,,,,,,,,,,,
Count,13,14,8,13,3,10,7,10,6,3,3,7,97
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,4,1,2,3,1,2,0,0,0,0,0,13
Page 66 of 127,Page 66 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:46:11 EST 2012,Thu Mar 08 08:46:11 EST 2012
