Name: “Table 1 of 1 on page 87 of 127”,Name: “Table 1 of 1 on page 87 of 127”,Name: “Table 1 of 1 on page 87 of 127”,Name: “Table 1 of 1 on page 87 of 127”,Name: “Table 1 of 1 on page 87 of 127”,Name: “Table 1 of 1 on page 87 of 127”,Name: “Table 1 of 1 on page 87 of 127”,Name: “Table 1 of 1 on page 87 of 127”,Name: “Table 1 of 1 on page 87 of 127”,Name: “Table 1 of 1 on page 87 of 127”,Name: “Table 1 of 1 on page 87 of 127”,Name: “Table 1 of 1 on page 87 of 127”,Name: “Table 1 of 1 on page 87 of 127”,Name: “Table 1 of 1 on page 87 of 127”
Table: 87,Table: 87,Table: 87,Table: 87,Table: 87,Table: 87,Table: 87,Table: 87,Table: 87,Table: 87,Table: 87,Table: 87,Table: 87,Table: 87
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
15505,NEWBERN VOL. FIRE DEPT.,NEWBERN VOL. FIRE DEPT.,NEWBERN VOL. FIRE DEPT.,,,,,,,,,,
Count,8,9,4,9,4,9,11,13,12,12,17,12,120
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,3,2,1,1,0,0,2,0,0,1,13
15506,PULASKI FIRE DEPARTMENT,PULASKI FIRE DEPARTMENT,PULASKI FIRE DEPARTMENT,,,,,,,,,,
Count,36,26,24,92,36,31,51,22,35,37,31,30,451
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,1,2,3,0,0,1,0,0,1,0,9
15507,SNOWVILLE FIRE DEPT.,SNOWVILLE FIRE DEPT.,,,,,,,,,,,
Count,2,2,4,8,5,5,7,2,2,0,0,0,37
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,3,1,3,0,0,1,0,1,0,0,0,9
,TWIN COMMUNITY VOL. FIRE,TWIN COMMUNITY VOL. FIRE,TWIN COMMUNITY VOL. FIRE,,,,,,,,,,
15508,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,3,4,2,7,6,8,4,4,5,3,7,5,58
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,0,1,0,1,1,1,0,0,0,0,6
Page 87 of 127,Page 87 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:47:01 EST 2012,Thu Mar 08 08:47:01 EST 2012
