Name: “Table 1 of 1 on page 75 of 127”,Name: “Table 1 of 1 on page 75 of 127”,Name: “Table 1 of 1 on page 75 of 127”,Name: “Table 1 of 1 on page 75 of 127”,Name: “Table 1 of 1 on page 75 of 127”,Name: “Table 1 of 1 on page 75 of 127”,Name: “Table 1 of 1 on page 75 of 127”,Name: “Table 1 of 1 on page 75 of 127”,Name: “Table 1 of 1 on page 75 of 127”,Name: “Table 1 of 1 on page 75 of 127”,Name: “Table 1 of 1 on page 75 of 127”,Name: “Table 1 of 1 on page 75 of 127”,Name: “Table 1 of 1 on page 75 of 127”,Name: “Table 1 of 1 on page 75 of 127”
Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
13700,County of Orange Fire & EMS,County of Orange Fire & EMS,County of Orange Fire & EMS,,,,,,,,,,
Count,14,12,4,6,2,6,6,4,4,4,7,6,75
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,17,33,22,14,6,8,6,9,10,9,10,8,152
,BARBOURSVILLE VOL. FIRE,BARBOURSVILLE VOL. FIRE,BARBOURSVILLE VOL. FIRE,,,,,,,,,,
13701,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,12,11,17,2,12,19,13,7,7,15,13,3,131
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,2,0,0,0,0,0,0,0,0,0,0,0,2
Aid Given,7,8,4,0,3,3,12,4,2,9,2,4,58
,GORDONSVILLE VOL. FIRE,GORDONSVILLE VOL. FIRE,GORDONSVILLE VOL. FIRE,,,,,,,,,,
13702,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,9,10,10,11,6,2,16,9,8,10,4,11,106
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,23,32,24,20,19,24,23,26,17,26,25,24,283
,LAKE OF THE WOODS VOL.,LAKE OF THE WOODS VOL.,LAKE OF THE WOODS VOL.,,,,,,,,,,
13703,,,,,,,,,,,,,
,FIRE DP,,,,,,,,,,,,
Count,36,39,21,22,24,24,17,27,26,31,26,21,314
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,9,3,2,2,2,5,4,4,3,7,2,6,49
Aid Given,3,4,6,3,3,2,4,6,2,4,1,3,41
Page 75 of 127,Page 75 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:46:59 EST 2012,Thu Mar 08 08:46:59 EST 2012
