Name: “Table 1 of 1 on page 63 of 127”,Name: “Table 1 of 1 on page 63 of 127”,Name: “Table 1 of 1 on page 63 of 127”,Name: “Table 1 of 1 on page 63 of 127”,Name: “Table 1 of 1 on page 63 of 127”,Name: “Table 1 of 1 on page 63 of 127”,Name: “Table 1 of 1 on page 63 of 127”,Name: “Table 1 of 1 on page 63 of 127”,Name: “Table 1 of 1 on page 63 of 127”,Name: “Table 1 of 1 on page 63 of 127”,Name: “Table 1 of 1 on page 63 of 127”,Name: “Table 1 of 1 on page 63 of 127”,Name: “Table 1 of 1 on page 63 of 127”,Name: “Table 1 of 1 on page 63 of 127”
Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
10705,HAMILTON VOL. FIRE DEPT.,HAMILTON VOL. FIRE DEPT.,HAMILTON VOL. FIRE DEPT.,,,,,,,,,,
Count,32,22,33,32,26,38,50,24,21,31,33,9,351
Exposures,0,0,0,0,0,0,0,0,0,1,0,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,2,7,6,8,11,10,14,9,1,0,69
10706,ASHBURN FIRE & RESCUE,ASHBURN FIRE & RESCUE,ASHBURN FIRE & RESCUE,,,,,,,,,,
Count,330,320,281,298,341,293,319,333,322,370,330,321,"3,858"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,1,0,0,0,0,0,0,0,1
Aid Given,23,32,49,16,39,43,28,24,23,29,33,38,377
10707,ALDIE VOL. FIRE DEPT.,ALDIE VOL. FIRE DEPT.,,,,,,,,,,,
Count,21,20,19,14,19,19,19,30,17,25,14,18,235
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,9,3,11,1,4,8,12,4,7,5,8,79
10708,Philomont Vol. Fire Dept.,Philomont Vol. Fire Dept.,,,,,,,,,,,
Count,21,18,16,19,17,32,33,18,27,19,21,24,265
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,5,1,8,2,5,7,8,3,2,1,2,45
Page 63 of 127,Page 63 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:46:11 EST 2012,Thu Mar 08 08:46:11 EST 2012
