Name: “Table 1 of 1 on page 21 of 127”,Name: “Table 1 of 1 on page 21 of 127”,Name: “Table 1 of 1 on page 21 of 127”,Name: “Table 1 of 1 on page 21 of 127”,Name: “Table 1 of 1 on page 21 of 127”,Name: “Table 1 of 1 on page 21 of 127”,Name: “Table 1 of 1 on page 21 of 127”,Name: “Table 1 of 1 on page 21 of 127”,Name: “Table 1 of 1 on page 21 of 127”,Name: “Table 1 of 1 on page 21 of 127”,Name: “Table 1 of 1 on page 21 of 127”,Name: “Table 1 of 1 on page 21 of 127”,Name: “Table 1 of 1 on page 21 of 127”,Name: “Table 1 of 1 on page 21 of 127”
Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
02507,TRIPLET VOL. FIRE DEPT.,TRIPLET VOL. FIRE DEPT.,TRIPLET VOL. FIRE DEPT.,,,,,,,,,,
Count,2,4,2,2,3,2,4,1,2,2,3,4,31
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,5,0,0,4,1,1,0,0,2,0,0,13
02701,GRUNDY VOL. FIRE DEPT.,GRUNDY VOL. FIRE DEPT.,GRUNDY VOL. FIRE DEPT.,,,,,,,,,,
Count,0,7,0,0,0,0,0,0,0,0,0,0,7
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
,"OAKWOOD VOL. FIRE DEPT.,","OAKWOOD VOL. FIRE DEPT.,","OAKWOOD VOL. FIRE DEPT.,",,,,,,,,,,
02702,,,,,,,,,,,,,
,INC.,,,,,,,,,,,,
Count,7,3,1,2,2,5,1,1,4,1,1,1,29
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,0,0,0,0,1,0,0,0,0,0,3
,WHITEWOOD VOL. FIRE,WHITEWOOD VOL. FIRE,,,,,,,,,,,
02703,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,1,1,2,0,0,0,0,1,0,2,0,0,7
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,1,0,1,1,1,1,0,1,0,0,1,7
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
Page 21 of 127,Page 21 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:44:39 EST 2012,Thu Mar 08 08:44:39 EST 2012
