Name: “Table 1 of 1 on page 58 of 127”,Name: “Table 1 of 1 on page 58 of 127”,Name: “Table 1 of 1 on page 58 of 127”,Name: “Table 1 of 1 on page 58 of 127”,Name: “Table 1 of 1 on page 58 of 127”,Name: “Table 1 of 1 on page 58 of 127”,Name: “Table 1 of 1 on page 58 of 127”,Name: “Table 1 of 1 on page 58 of 127”,Name: “Table 1 of 1 on page 58 of 127”,Name: “Table 1 of 1 on page 58 of 127”,Name: “Table 1 of 1 on page 58 of 127”,Name: “Table 1 of 1 on page 58 of 127”,Name: “Table 1 of 1 on page 58 of 127”,Name: “Table 1 of 1 on page 58 of 127”
Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,CENTRAL KING & QUEEN,CENTRAL KING & QUEEN,CENTRAL KING & QUEEN,,,,,,,,,,
09701,,,,,,,,,,,,,
,VOL. FIRE,,,,,,,,,,,,
Count,1,3,1,0,2,3,3,4,1,1,2,1,22
Exposures,0,1,0,0,0,0,0,0,0,0,0,0,1
No Activity,0,0,0,1,0,0,0,0,0,0,0,0,1
Aid Given,0,4,0,0,1,1,0,0,0,0,0,0,6
09702,LOWER KING & QUEEN VFD,LOWER KING & QUEEN VFD,LOWER KING & QUEEN VFD,,,,,,,,,,
Count,4,7,5,5,2,8,2,6,5,3,3,3,53
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,3,0,1,1,0,0,1,0,0,1,0,8
,UPPER KING & QUEEN VOL.,UPPER KING & QUEEN VOL.,UPPER KING & QUEEN VOL.,,,,,,,,,,
09703,,,,,,,,,,,,,
,FIRE,,,,,,,,,,,,
Count,4,4,4,2,1,4,4,10,3,3,2,1,42
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,1,1,1,0,2,1,0,0,0,0,0,8
09704,WALKERTON VOL. FIRE,WALKERTON VOL. FIRE,,,,,,,,,,,
Count,4,11,8,9,6,13,6,6,8,5,9,10,95
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,10,0,1,2,4,2,2,3,2,2,1,30
Page 58 of 127,Page 58 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:46:10 EST 2012,Thu Mar 08 08:46:10 EST 2012
