Name: “Table 1 of 1 on page 23 of 127”,Name: “Table 1 of 1 on page 23 of 127”,Name: “Table 1 of 1 on page 23 of 127”,Name: “Table 1 of 1 on page 23 of 127”,Name: “Table 1 of 1 on page 23 of 127”,Name: “Table 1 of 1 on page 23 of 127”,Name: “Table 1 of 1 on page 23 of 127”,Name: “Table 1 of 1 on page 23 of 127”,Name: “Table 1 of 1 on page 23 of 127”,Name: “Table 1 of 1 on page 23 of 127”,Name: “Table 1 of 1 on page 23 of 127”,Name: “Table 1 of 1 on page 23 of 127”,Name: “Table 1 of 1 on page 23 of 127”,Name: “Table 1 of 1 on page 23 of 127”
Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
02709,HARMAN VOL. FIRE DEPT.,HARMAN VOL. FIRE DEPT.,HARMAN VOL. FIRE DEPT.,,,,,,,,,,
Count,1,5,3,3,2,2,0,0,1,3,4,1,25
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,1,0,0,0,0,1,1,0,0,3
02901,Arvonia vfd,,,,,,,,,,,,
Count,2,16,5,7,4,8,10,7,3,4,4,6,76
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,4,3,3,2,3,4,5,2,1,0,2,34
02902,DILLWYN VOL. FIRE DEPT.,DILLWYN VOL. FIRE DEPT.,DILLWYN VOL. FIRE DEPT.,,,,,,,,,,
Count,14,21,15,15,13,10,11,11,4,10,16,16,156
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
02903,GLENMORE VOL. FIRE DEPT.,GLENMORE VOL. FIRE DEPT.,GLENMORE VOL. FIRE DEPT.,,,,,,,,,,
Count,4,2,0,0,0,0,0,0,0,0,0,0,6
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
Page 23 of 127,Page 23 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:44:39 EST 2012,Thu Mar 08 08:44:39 EST 2012
