Name: “Table 1 of 1 on page 82 of 127”,Name: “Table 1 of 1 on page 82 of 127”,Name: “Table 1 of 1 on page 82 of 127”,Name: “Table 1 of 1 on page 82 of 127”,Name: “Table 1 of 1 on page 82 of 127”,Name: “Table 1 of 1 on page 82 of 127”,Name: “Table 1 of 1 on page 82 of 127”,Name: “Table 1 of 1 on page 82 of 127”,Name: “Table 1 of 1 on page 82 of 127”,Name: “Table 1 of 1 on page 82 of 127”,Name: “Table 1 of 1 on page 82 of 127”,Name: “Table 1 of 1 on page 82 of 127”,Name: “Table 1 of 1 on page 82 of 127”,Name: “Table 1 of 1 on page 82 of 127”
Table: 82,Table: 82,Table: 82,Table: 82,Table: 82,Table: 82,Table: 82,Table: 82,Table: 82,Table: 82,Table: 82,Table: 82,Table: 82,Table: 82
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
14315,Blairs Vol. Fire Department,Blairs Vol. Fire Department,Blairs Vol. Fire Department,,,,,,,,,,
Count,49,45,41,46,54,48,35,38,36,28,28,26,474
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,10,5,0,7,0,3,3,5,2,4,0,6,45
14318,Cascade,,,,,,,,,,,,
Count,4,11,8,13,8,14,13,5,9,10,10,6,111
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,10,4,1,1,3,2,2,1,0,4,5,36
14319,KENTUCK VOL. FIRE DEPT.,KENTUCK VOL. FIRE DEPT.,KENTUCK VOL. FIRE DEPT.,,,,,,,,,,
Count,26,32,17,21,22,15,17,14,27,21,22,16,250
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,12,5,2,4,4,1,0,2,3,2,1,36
14320,KEELING VOL. FIRE DEPT.,KEELING VOL. FIRE DEPT.,KEELING VOL. FIRE DEPT.,,,,,,,,,,
Count,9,10,11,10,7,6,10,11,4,5,11,14,108
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,6,0,3,1,0,0,4,2,1,0,2,19
Page 82 of 127,Page 82 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:47:00 EST 2012,Thu Mar 08 08:47:00 EST 2012
