Name: “Table 1 of 1 on page 65 of 127”,Name: “Table 1 of 1 on page 65 of 127”,Name: “Table 1 of 1 on page 65 of 127”,Name: “Table 1 of 1 on page 65 of 127”,Name: “Table 1 of 1 on page 65 of 127”,Name: “Table 1 of 1 on page 65 of 127”,Name: “Table 1 of 1 on page 65 of 127”,Name: “Table 1 of 1 on page 65 of 127”,Name: “Table 1 of 1 on page 65 of 127”,Name: “Table 1 of 1 on page 65 of 127”,Name: “Table 1 of 1 on page 65 of 127”,Name: “Table 1 of 1 on page 65 of 127”,Name: “Table 1 of 1 on page 65 of 127”,Name: “Table 1 of 1 on page 65 of 127”
Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,NEERSVILLE VOL. VOL. FIRE,NEERSVILLE VOL. VOL. FIRE,NEERSVILLE VOL. VOL. FIRE,,,,,,,,,,
10716,,,,,,,,,,,,,
,DEPT,,,,,,,,,,,,
Count,15,17,19,10,18,24,21,20,24,18,17,17,220
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,19,13,3,7,3,8,16,4,8,8,4,8,101
10901,BUMPASS VOL. FIRE DEPT.,BUMPASS VOL. FIRE DEPT.,BUMPASS VOL. FIRE DEPT.,,,,,,,,,,
Count,3,10,14,7,7,8,11,16,4,14,9,11,114
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,16,12,5,6,5,3,4,1,4,6,4,71
10902,HOLLY GROVE FIRE DEPT.,HOLLY GROVE FIRE DEPT.,HOLLY GROVE FIRE DEPT.,,,,,,,,,,
Count,21,28,19,17,7,12,10,30,9,11,22,19,205
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,13,20,15,14,14,13,15,24,7,13,5,8,161
,LOCUST CREEK VOL. FIRE,LOCUST CREEK VOL. FIRE,LOCUST CREEK VOL. FIRE,,,,,,,,,,
10903,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,16,0,0,1,0,0,0,0,0,0,0,0,17
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
Page 65 of 127,Page 65 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:46:11 EST 2012,Thu Mar 08 08:46:11 EST 2012
