Name: “Table 1 of 1 on page 126 of 127”,Name: “Table 1 of 1 on page 126 of 127”,Name: “Table 1 of 1 on page 126 of 127”,Name: “Table 1 of 1 on page 126 of 127”,Name: “Table 1 of 1 on page 126 of 127”,Name: “Table 1 of 1 on page 126 of 127”,Name: “Table 1 of 1 on page 126 of 127”,Name: “Table 1 of 1 on page 126 of 127”,Name: “Table 1 of 1 on page 126 of 127”,Name: “Table 1 of 1 on page 126 of 127”,Name: “Table 1 of 1 on page 126 of 127”,Name: “Table 1 of 1 on page 126 of 127”,Name: “Table 1 of 1 on page 126 of 127”,Name: “Table 1 of 1 on page 126 of 127”
Table: 126,Table: 126,Table: 126,Table: 126,Table: 126,Table: 126,Table: 126,Table: 126,Table: 126,Table: 126,Table: 126,Table: 126,Table: 126,Table: 126
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,Metro Wash Airports Authority,Metro Wash Airports Authority,Metro Wash Airports Authority,,,,,,,,,,
92002,,,,,,,,,,,,,
Count,376,361,390,432,422,437,496,423,354,356,317,333,"4,697"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,62,66,63,79,78,69,71,45,84,75,64,76,832
92005,RIA ARFF STATION,RIA ARFF STATION,,,,,,,,,,,
Count,41,37,42,55,48,38,62,54,0,35,42,47,501
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,0,0,0,1,0,0,0,1,0,3
92007,Shenandoah Valley Airport,Shenandoah Valley Airport,Shenandoah Valley Airport,,,,,,,,,,
Count,0,1,0,2,0,0,0,3,2,0,3,0,11
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
92008,Lynchburg Regional Airport,Lynchburg Regional Airport,Lynchburg Regional Airport,,,,,,,,,,
Count,7,1,3,2,6,6,2,3,2,1,0,4,37
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,1,0,1
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
Page 126 of 127,Page 126 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:51:07 EST 2012,Thu Mar 08 08:51:07 EST 2012
