Name: “Table 1 of 1 on page 71 of 127”,Name: “Table 1 of 1 on page 71 of 127”,Name: “Table 1 of 1 on page 71 of 127”,Name: “Table 1 of 1 on page 71 of 127”,Name: “Table 1 of 1 on page 71 of 127”,Name: “Table 1 of 1 on page 71 of 127”,Name: “Table 1 of 1 on page 71 of 127”,Name: “Table 1 of 1 on page 71 of 127”,Name: “Table 1 of 1 on page 71 of 127”,Name: “Table 1 of 1 on page 71 of 127”,Name: “Table 1 of 1 on page 71 of 127”,Name: “Table 1 of 1 on page 71 of 127”,Name: “Table 1 of 1 on page 71 of 127”,Name: “Table 1 of 1 on page 71 of 127”
Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
12106,RINER VOL. FIRE DEPT.,RINER VOL. FIRE DEPT.,,,,,,,,,,,
Count,12,9,15,17,7,8,8,12,11,11,15,12,137
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,1,0,0,0,1,2,1,0,0,0,6
,LOVINGSTON VOL. FIRE,LOVINGSTON VOL. FIRE,,,,,,,,,,,
12501,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,10,14,14,20,9,16,12,14,16,10,6,13,154
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,1,0,1
Aid Given,4,5,1,5,2,1,4,3,3,3,5,2,38
12502,PINEY RIVER VOL. FIRE,PINEY RIVER VOL. FIRE,,,,,,,,,,,
Count,7,6,3,9,5,5,11,1,0,0,0,0,47
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,3,2,0,1,1,1,0,0,0,0,11
12503,FABER VOL. FIRE DEPT.,FABER VOL. FIRE DEPT.,,,,,,,,,,,
Count,12,7,7,5,11,8,10,5,12,5,6,8,96
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,4,4,3,2,1,5,3,1,2,4,1,35
Page 71 of 127,Page 71 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:46:59 EST 2012,Thu Mar 08 08:46:59 EST 2012
