Name: “Table 1 of 1 on page 106 of 127”,Name: “Table 1 of 1 on page 106 of 127”,Name: “Table 1 of 1 on page 106 of 127”,Name: “Table 1 of 1 on page 106 of 127”,Name: “Table 1 of 1 on page 106 of 127”,Name: “Table 1 of 1 on page 106 of 127”,Name: “Table 1 of 1 on page 106 of 127”,Name: “Table 1 of 1 on page 106 of 127”,Name: “Table 1 of 1 on page 106 of 127”,Name: “Table 1 of 1 on page 106 of 127”,Name: “Table 1 of 1 on page 106 of 127”,Name: “Table 1 of 1 on page 106 of 127”,Name: “Table 1 of 1 on page 106 of 127”,Name: “Table 1 of 1 on page 106 of 127”
Table: 106,Table: 106,Table: 106,Table: 106,Table: 106,Table: 106,Table: 106,Table: 106,Table: 106,Table: 106,Table: 106,Table: 106,Table: 106,Table: 106
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,BURKES GARDEN VOL. FIRE,BURKES GARDEN VOL. FIRE,BURKES GARDEN VOL. FIRE,,,,,,,,,,
18510,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,0,0,0,1,0,0,0,0,0,0,0,0,1
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,1,1,0,1,0,1,0,1,0,0,0,5
Aid Given,0,0,0,0,0,0,0,0,0,1,0,0,1
18517,CEDAR BLUFF FIRE EMS,CEDAR BLUFF FIRE EMS,CEDAR BLUFF FIRE EMS,,,,,,,,,,
Count,1,2,1,1,3,3,4,1,3,4,3,3,29
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
18700,Warren Co. Fire & Rescue,Warren Co. Fire & Rescue,,,,,,,,,,,
Count,35,30,26,29,36,28,41,71,50,60,0,47,453
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,11,13,13,8,10,12,28,25,14,17,0,14,165
,FRONT ROYAL VOL. FIRE,FRONT ROYAL VOL. FIRE,FRONT ROYAL VOL. FIRE,,,,,,,,,,
18701,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,0,154,129,108,75,103,108,96,85,61,50,101,"1,070"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,31,35,17,11,18,15,20,20,14,10,9,200
Page 106 of 127,Page 106 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:47:04 EST 2012,Thu Mar 08 08:47:04 EST 2012
