Name: “Table 1 of 1 on page 76 of 127”,Name: “Table 1 of 1 on page 76 of 127”,Name: “Table 1 of 1 on page 76 of 127”,Name: “Table 1 of 1 on page 76 of 127”,Name: “Table 1 of 1 on page 76 of 127”,Name: “Table 1 of 1 on page 76 of 127”,Name: “Table 1 of 1 on page 76 of 127”,Name: “Table 1 of 1 on page 76 of 127”,Name: “Table 1 of 1 on page 76 of 127”,Name: “Table 1 of 1 on page 76 of 127”,Name: “Table 1 of 1 on page 76 of 127”,Name: “Table 1 of 1 on page 76 of 127”,Name: “Table 1 of 1 on page 76 of 127”,Name: “Table 1 of 1 on page 76 of 127”
Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
13705,ORANGE VOL. FIRE CO.,ORANGE VOL. FIRE CO.,,,,,,,,,,,
Count,47,43,46,53,29,41,42,38,34,45,46,0,464
Exposures,1,0,0,0,0,0,0,0,0,0,0,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,14,31,9,7,4,10,11,15,12,7,7,0,127
13901,LURAY VOL. FIRE DEPT.,LURAY VOL. FIRE DEPT.,,,,,,,,,,,
Count,35,17,26,0,0,0,2,3,0,1,0,0,84
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,0,0,0,0,0,0,0,0,0,1
,SHENANDOAH VOL. FIRE,SHENANDOAH VOL. FIRE,SHENANDOAH VOL. FIRE,,,,,,,,,,
13902,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,18,15,16,20,14,16,22,34,24,16,24,33,252
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,13,2,6,3,3,3,4,1,2,4,5,53
13903,STANLEY VOL. FIRE DEPT.,STANLEY VOL. FIRE DEPT.,STANLEY VOL. FIRE DEPT.,,,,,,,,,,
Count,36,49,43,47,49,44,50,52,31,38,35,28,502
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,8,1,2,2,2,4,4,3,3,0,0,34
Page 76 of 127,Page 76 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:46:59 EST 2012,Thu Mar 08 08:46:59 EST 2012
