Name: “Table 1 of 1 on page 109 of 127”,Name: “Table 1 of 1 on page 109 of 127”,Name: “Table 1 of 1 on page 109 of 127”,Name: “Table 1 of 1 on page 109 of 127”,Name: “Table 1 of 1 on page 109 of 127”,Name: “Table 1 of 1 on page 109 of 127”,Name: “Table 1 of 1 on page 109 of 127”,Name: “Table 1 of 1 on page 109 of 127”,Name: “Table 1 of 1 on page 109 of 127”,Name: “Table 1 of 1 on page 109 of 127”,Name: “Table 1 of 1 on page 109 of 127”,Name: “Table 1 of 1 on page 109 of 127”,Name: “Table 1 of 1 on page 109 of 127”,Name: “Table 1 of 1 on page 109 of 127”
Table: 109,Table: 109,Table: 109,Table: 109,Table: 109,Table: 109,Table: 109,Table: 109,Table: 109,Table: 109,Table: 109,Table: 109,Table: 109,Table: 109
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,GREEN SPRING VOL. FIRE,GREEN SPRING VOL. FIRE,GREEN SPRING VOL. FIRE,,,,,,,,,,
19107,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,9,16,20,21,32,10,25,18,15,28,17,10,221
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,3,0,1,0,0,0,0,1,1,0,0,6
,WASHINGTON CO. VOL. FIRE,WASHINGTON CO. VOL. FIRE,WASHINGTON CO. VOL. FIRE,,,,,,,,,,
19110,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,11,17,14,22,30,14,20,18,19,10,20,9,204
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,2,7,2,0,0,2,0,0,1,0,15
19111,GOODSON KINDERHOOK,GOODSON KINDERHOOK,GOODSON KINDERHOOK,,,,,,,,,,
Count,63,58,50,69,57,43,50,48,27,39,63,39,606
Exposures,0,0,0,0,0,0,2,0,0,0,0,0,2
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,3,0,1,0,0,1,1,1,2,1,0,11
,BRUMLEY GAP VOL. FIRE,BRUMLEY GAP VOL. FIRE,BRUMLEY GAP VOL. FIRE,,,,,,,,,,
19112,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,7,6,13,5,8,8,10,5,9,13,10,4,98
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
Page 109 of 127,Page 109 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:47:04 EST 2012,Thu Mar 08 08:47:04 EST 2012
