Name: “Table 1 of 1 on page 124 of 127”,Name: “Table 1 of 1 on page 124 of 127”,Name: “Table 1 of 1 on page 124 of 127”,Name: “Table 1 of 1 on page 124 of 127”,Name: “Table 1 of 1 on page 124 of 127”,Name: “Table 1 of 1 on page 124 of 127”,Name: “Table 1 of 1 on page 124 of 127”,Name: “Table 1 of 1 on page 124 of 127”,Name: “Table 1 of 1 on page 124 of 127”,Name: “Table 1 of 1 on page 124 of 127”,Name: “Table 1 of 1 on page 124 of 127”,Name: “Table 1 of 1 on page 124 of 127”,Name: “Table 1 of 1 on page 124 of 127”,Name: “Table 1 of 1 on page 124 of 127”
Table: 124,Table: 124,Table: 124,Table: 124,Table: 124,Table: 124,Table: 124,Table: 124,Table: 124,Table: 124,Table: 124,Table: 124,Table: 124,Table: 124
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,CHUCKATUCK VOLUNTEER,CHUCKATUCK VOLUNTEER,CHUCKATUCK VOLUNTEER,,,,,,,,,,
80001,,,,,,,,,,,,,
,FIRE DEPT,,,,,,,,,,,,
Count,4,3,1,6,9,18,13,27,13,0,0,0,94
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,2,1,1,0,0,0,0,4
,DRIVER VOLUNTEER FIRE,DRIVER VOLUNTEER FIRE,DRIVER VOLUNTEER FIRE,,,,,,,,,,
80002,,,,,,,,,,,,,
,DEPARTME,,,,,,,,,,,,
Count,0,5,5,3,3,6,4,7,10,0,0,0,43
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
,HOLLAND VOLUNTEER FIRE,HOLLAND VOLUNTEER FIRE,HOLLAND VOLUNTEER FIRE,,,,,,,,,,
80003,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,0,0,0,1,1,0,0,7,0,0,0,0,9
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,10,8,2,7,16,8,13,17,12,14,11,3,121
,WHALEYVILLE VOLUNTEER,WHALEYVILLE VOLUNTEER,WHALEYVILLE VOLUNTEER,,,,,,,,,,
80004,,,,,,,,,,,,,
,FIRE DEP,,,,,,,,,,,,
Count,0,0,0,0,0,0,0,0,0,0,0,3,3
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,2,6,7,6,3,8,8,5,3,3,0,58
Page 124 of 127,Page 124 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:51:07 EST 2012,Thu Mar 08 08:51:07 EST 2012
