Name: “Table 1 of 1 on page 31 of 127”,Name: “Table 1 of 1 on page 31 of 127”,Name: “Table 1 of 1 on page 31 of 127”,Name: “Table 1 of 1 on page 31 of 127”,Name: “Table 1 of 1 on page 31 of 127”,Name: “Table 1 of 1 on page 31 of 127”,Name: “Table 1 of 1 on page 31 of 127”,Name: “Table 1 of 1 on page 31 of 127”,Name: “Table 1 of 1 on page 31 of 127”,Name: “Table 1 of 1 on page 31 of 127”,Name: “Table 1 of 1 on page 31 of 127”,Name: “Table 1 of 1 on page 31 of 127”,Name: “Table 1 of 1 on page 31 of 127”,Name: “Table 1 of 1 on page 31 of 127”
Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,SIMMONSVILLE VOL. FIRE,SIMMONSVILLE VOL. FIRE,SIMMONSVILLE VOL. FIRE,,,,,,,,,,
04503,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,1,5,2,12,1,3,2,1,1,4,5,2,39
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
04504,NEW CASTLE VOL. FIRE,NEW CASTLE VOL. FIRE,,,,,,,,,,,
Count,7,10,6,10,8,5,3,9,10,11,6,10,95
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
04505,UPPER CRAIG'S CREEK VFD,UPPER CRAIG'S CREEK VFD,UPPER CRAIG'S CREEK VFD,,,,,,,,,,
Count,2,1,0,1,0,1,0,0,0,0,0,0,5
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
,BRANDY STATION VOL. FIRE,BRANDY STATION VOL. FIRE,BRANDY STATION VOL. FIRE,,,,,,,,,,
04701,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,41,34,38,39,43,33,44,32,33,43,32,35,447
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,17,29,21,16,16,15,15,34,17,18,14,14,226
Page 31 of 127,Page 31 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:44:42 EST 2012,Thu Mar 08 08:44:42 EST 2012
