Name: “Table 1 of 1 on page 113 of 127”,Name: “Table 1 of 1 on page 113 of 127”,Name: “Table 1 of 1 on page 113 of 127”,Name: “Table 1 of 1 on page 113 of 127”,Name: “Table 1 of 1 on page 113 of 127”,Name: “Table 1 of 1 on page 113 of 127”,Name: “Table 1 of 1 on page 113 of 127”,Name: “Table 1 of 1 on page 113 of 127”,Name: “Table 1 of 1 on page 113 of 127”,Name: “Table 1 of 1 on page 113 of 127”,Name: “Table 1 of 1 on page 113 of 127”,Name: “Table 1 of 1 on page 113 of 127”,Name: “Table 1 of 1 on page 113 of 127”,Name: “Table 1 of 1 on page 113 of 127”
Table: 113,Table: 113,Table: 113,Table: 113,Table: 113,Table: 113,Table: 113,Table: 113,Table: 113,Table: 113,Table: 113,Table: 113,Table: 113,Table: 113
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
19702,IVANHOE VOL. FIRE DEPT.,IVANHOE VOL. FIRE DEPT.,IVANHOE VOL. FIRE DEPT.,,,,,,,,,,
Count,6,6,5,4,7,8,3,6,1,2,2,3,53
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,0,0,0,0,1,0,0,1,1,0,5
,MAX MEADOWS VOL. FIRE,MAX MEADOWS VOL. FIRE,MAX MEADOWS VOL. FIRE,,,,,,,,,,
19703,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,12,12,14,12,16,17,17,18,12,10,11,5,156
Exposures,0,0,0,0,0,0,0,0,0,2,0,0,2
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,2,2,2,0,1,0,0,0,0,0,0,9
,RURAL RETREAT VOL. FIRE,RURAL RETREAT VOL. FIRE,RURAL RETREAT VOL. FIRE,,,,,,,,,,
19704,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,11,8,10,19,16,9,13,10,13,7,11,9,136
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,1,0,0,0,0,0,0,0,0,1
19705,SPEEDWELL VOL. FIRE,SPEEDWELL VOL. FIRE,,,,,,,,,,,
Count,2,4,3,7,2,0,3,2,3,2,2,1,31
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,2,1,3
Page 113 of 127,Page 113 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:47:53 EST 2012,Thu Mar 08 08:47:53 EST 2012
