Name: “Table 1 of 1 on page 43 of 127”,Name: “Table 1 of 1 on page 43 of 127”,Name: “Table 1 of 1 on page 43 of 127”,Name: “Table 1 of 1 on page 43 of 127”,Name: “Table 1 of 1 on page 43 of 127”,Name: “Table 1 of 1 on page 43 of 127”,Name: “Table 1 of 1 on page 43 of 127”,Name: “Table 1 of 1 on page 43 of 127”,Name: “Table 1 of 1 on page 43 of 127”,Name: “Table 1 of 1 on page 43 of 127”,Name: “Table 1 of 1 on page 43 of 127”,Name: “Table 1 of 1 on page 43 of 127”,Name: “Table 1 of 1 on page 43 of 127”,Name: “Table 1 of 1 on page 43 of 127”
Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
06706,Glade Hill Fire Dept.,Glade Hill Fire Dept.,,,,,,,,,,,
Count,9,6,10,8,10,13,11,9,12,6,11,11,116
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,6,7,8,5,9,7,1,3,8,4,4,65
,ROCKY MOUNT FIRE,ROCKY MOUNT FIRE,,,,,,,,,,,
06707,,,,,,,,,,,,,
,DEPARTMENT,DEPARTMENT,,,,,,,,,,,
Count,1,20,18,42,14,28,28,21,24,30,35,33,294
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,3,0,1,0,0,0,0,2,1,8
06708,SCRUGGS VOL. FIRE DEPT.,SCRUGGS VOL. FIRE DEPT.,SCRUGGS VOL. FIRE DEPT.,,,,,,,,,,
Count,13,10,23,21,27,25,20,16,3,9,4,10,181
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,3,5,5,2,3,7,2,2,5,4,2,45
,Smith Mountain Dock & Lodge,Smith Mountain Dock & Lodge,Smith Mountain Dock & Lodge,,,,,,,,,,
06709,,,,,,,,,,,,,
Count,0,0,3,1,0,3,5,2,5,1,1,0,21
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,2,1,0,1,12,5,4,4,5,1,35
Page 43 of 127,Page 43 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:45:24 EST 2012,Thu Mar 08 08:45:24 EST 2012
