Name: “Table 1 of 1 on page 16 of 127”,Name: “Table 1 of 1 on page 16 of 127”,Name: “Table 1 of 1 on page 16 of 127”,Name: “Table 1 of 1 on page 16 of 127”,Name: “Table 1 of 1 on page 16 of 127”,Name: “Table 1 of 1 on page 16 of 127”,Name: “Table 1 of 1 on page 16 of 127”,Name: “Table 1 of 1 on page 16 of 127”,Name: “Table 1 of 1 on page 16 of 127”,Name: “Table 1 of 1 on page 16 of 127”,Name: “Table 1 of 1 on page 16 of 127”,Name: “Table 1 of 1 on page 16 of 127”,Name: “Table 1 of 1 on page 16 of 127”,Name: “Table 1 of 1 on page 16 of 127”
Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
01910,BIG ISLAND VOL. FIRE DEPT.,BIG ISLAND VOL. FIRE DEPT.,BIG ISLAND VOL. FIRE DEPT.,,,,,,,,,,
Count,10,12,17,16,12,6,5,6,8,9,7,4,112
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,9,3,1,2,1,4,2,1,2,0,0,30
01911,SAUNDERS VOL. FIRE DEPT.,SAUNDERS VOL. FIRE DEPT.,SAUNDERS VOL. FIRE DEPT.,,,,,,,,,,
Count,0,4,4,5,3,3,8,4,1,0,0,0,32
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,4,0,3,0,1,2,3,0,0,0,14
,Shady Grove Vol. Fire &,Shady Grove Vol. Fire &,,,,,,,,,,,
01912,,,,,,,,,,,,,
,Rescue,,,,,,,,,,,,
Count,6,6,0,0,0,0,0,0,0,1,1,0,14
Exposures,1,0,0,0,0,0,0,0,0,0,0,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,1,0,0,0,0,0,0,0,0,0,0,3
02101,BLAND CO. VOL. FIRE DEPT.,BLAND CO. VOL. FIRE DEPT.,BLAND CO. VOL. FIRE DEPT.,,,,,,,,,,
Count,1,0,7,2,5,3,5,5,2,0,4,1,35
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,1,0,0,1
Aid Given,1,2,1,0,0,1,2,0,1,0,1,0,9
Page 16 of 127,Page 16 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:44:39 EST 2012,Thu Mar 08 08:44:39 EST 2012
