Name: “Table 1 of 1 on page 88 of 127”,Name: “Table 1 of 1 on page 88 of 127”,Name: “Table 1 of 1 on page 88 of 127”,Name: “Table 1 of 1 on page 88 of 127”,Name: “Table 1 of 1 on page 88 of 127”,Name: “Table 1 of 1 on page 88 of 127”,Name: “Table 1 of 1 on page 88 of 127”,Name: “Table 1 of 1 on page 88 of 127”,Name: “Table 1 of 1 on page 88 of 127”,Name: “Table 1 of 1 on page 88 of 127”,Name: “Table 1 of 1 on page 88 of 127”,Name: “Table 1 of 1 on page 88 of 127”,Name: “Table 1 of 1 on page 88 of 127”,Name: “Table 1 of 1 on page 88 of 127”
Table: 88,Table: 88,Table: 88,Table: 88,Table: 88,Table: 88,Table: 88,Table: 88,Table: 88,Table: 88,Table: 88,Table: 88,Table: 88,Table: 88
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
15701,Washington Vol. Fire Dept.,Washington Vol. Fire Dept.,Washington Vol. Fire Dept.,,,,,,,,,,
Count,20,32,21,23,25,25,38,33,37,39,36,30,359
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,31,26,41,21,28,23,37,26,18,34,28,31,344
,Sperryville Volunteer Fire Dep,Sperryville Volunteer Fire Dep,Sperryville Volunteer Fire Dep,,,,,,,,,,
15702,,,,,,,,,,,,,
Count,6,12,5,3,5,5,4,5,3,2,3,5,58
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,10,14,8,3,11,3,7,8,6,7,6,5,88
,AMISSVILLE VOLUNTEER,AMISSVILLE VOLUNTEER,AMISSVILLE VOLUNTEER,,,,,,,,,,
15703,,,,,,,,,,,,,
,FIRE & RE,,,,,,,,,,,,
Count,30,28,21,24,30,42,16,20,28,27,32,23,321
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,24,16,22,18,12,21,19,16,21,14,10,15,208
15704,FLINT HILL VOL. FIRE DEPT.,FLINT HILL VOL. FIRE DEPT.,FLINT HILL VOL. FIRE DEPT.,,,,,,,,,,
Count,5,11,6,4,8,3,11,3,2,4,4,4,65
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,2,1,4,1,4,1,2,2,1,1,2,24
Page 88 of 127,Page 88 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:47:01 EST 2012,Thu Mar 08 08:47:01 EST 2012
