Name: “Table 1 of 1 on page 91 of 127”,Name: “Table 1 of 1 on page 91 of 127”,Name: “Table 1 of 1 on page 91 of 127”,Name: “Table 1 of 1 on page 91 of 127”,Name: “Table 1 of 1 on page 91 of 127”,Name: “Table 1 of 1 on page 91 of 127”,Name: “Table 1 of 1 on page 91 of 127”,Name: “Table 1 of 1 on page 91 of 127”,Name: “Table 1 of 1 on page 91 of 127”,Name: “Table 1 of 1 on page 91 of 127”,Name: “Table 1 of 1 on page 91 of 127”,Name: “Table 1 of 1 on page 91 of 127”,Name: “Table 1 of 1 on page 91 of 127”,Name: “Table 1 of 1 on page 91 of 127”
Table: 91,Table: 91,Table: 91,Table: 91,Table: 91,Table: 91,Table: 91,Table: 91,Table: 91,Table: 91,Table: 91,Table: 91,Table: 91,Table: 91
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
16303,GOSHEN VOL. FIRE DEPT.,GOSHEN VOL. FIRE DEPT.,GOSHEN VOL. FIRE DEPT.,,,,,,,,,,
Count,2,6,0,0,0,0,0,0,0,0,0,0,8
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,1,0,0,0,0,0,0,0,0,0,0,4
,KERRS CREEK VOL. FIRE,KERRS CREEK VOL. FIRE,KERRS CREEK VOL. FIRE,,,,,,,,,,
16304,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,5,16,2,0,0,0,0,0,0,0,0,0,23
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,9,0,0,0,0,0,0,0,0,0,0,9
,RAPHINE VOLUNTEER FIRE,RAPHINE VOLUNTEER FIRE,RAPHINE VOLUNTEER FIRE,,,,,,,,,,
16305,,,,,,,,,,,,,
,COMPANY,,,,,,,,,,,,
Count,34,7,30,36,23,18,23,39,21,30,24,24,309
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,0,6,7,4,8,7,8,3,5,11,4,66
,ROCKBRIDGE-BATHS VOL,ROCKBRIDGE-BATHS VOL,ROCKBRIDGE-BATHS VOL,,,,,,,,,,
16306,,,,,,,,,,,,,
,FIRE DEPT,,,,,,,,,,,,
Count,7,9,6,14,19,4,3,4,2,3,5,1,77
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,3,3,2,4,4,1,2,2,2,3,5,32
Page 91 of 127,Page 91 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:47:02 EST 2012,Thu Mar 08 08:47:02 EST 2012
