Name: “Table 1 of 1 on page 3 of 127”,Name: “Table 1 of 1 on page 3 of 127”,Name: “Table 1 of 1 on page 3 of 127”,Name: “Table 1 of 1 on page 3 of 127”,Name: “Table 1 of 1 on page 3 of 127”,Name: “Table 1 of 1 on page 3 of 127”,Name: “Table 1 of 1 on page 3 of 127”,Name: “Table 1 of 1 on page 3 of 127”,Name: “Table 1 of 1 on page 3 of 127”,Name: “Table 1 of 1 on page 3 of 127”,Name: “Table 1 of 1 on page 3 of 127”,Name: “Table 1 of 1 on page 3 of 127”,Name: “Table 1 of 1 on page 3 of 127”,Name: “Table 1 of 1 on page 3 of 127”
Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
00104,ATLANTIC VOL. FIRE DEPT.,ATLANTIC VOL. FIRE DEPT.,ATLANTIC VOL. FIRE DEPT.,,,,,,,,,,
Count,5,10,7,10,11,8,18,12,7,12,7,12,119
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,18,26,19,22,23,24,19,24,18,30,21,29,273
00105,SAXIS VOL. FIRE DEPT.,SAXIS VOL. FIRE DEPT.,,,,,,,,,,,
Count,2,4,1,0,0,0,0,0,0,0,0,0,7
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,3,0,0,0,0,0,0,0,0,0,4
00106,BLOXOM VOL. FIRE DEPT.,BLOXOM VOL. FIRE DEPT.,BLOXOM VOL. FIRE DEPT.,,,,,,,,,,
Count,4,4,0,0,0,0,0,0,0,0,1,0,9
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,3,0,0,0,0,0,0,0,0,0,0,7
00107,"Parksley Vol. Fire Co., Inc.","Parksley Vol. Fire Co., Inc.","Parksley Vol. Fire Co., Inc.",,,,,,,,,,
Count,17,19,17,16,18,19,15,30,13,18,17,14,213
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,5,5,5,5,13,4,7,3,8,2,5,66
Page 3 of 127,Page 3 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:44:37 EST 2012,Thu Mar 08 08:44:37 EST 2012
