Name: “Table 1 of 1 on page 13 of 127”,Name: “Table 1 of 1 on page 13 of 127”,Name: “Table 1 of 1 on page 13 of 127”,Name: “Table 1 of 1 on page 13 of 127”,Name: “Table 1 of 1 on page 13 of 127”,Name: “Table 1 of 1 on page 13 of 127”,Name: “Table 1 of 1 on page 13 of 127”,Name: “Table 1 of 1 on page 13 of 127”,Name: “Table 1 of 1 on page 13 of 127”,Name: “Table 1 of 1 on page 13 of 127”,Name: “Table 1 of 1 on page 13 of 127”,Name: “Table 1 of 1 on page 13 of 127”,Name: “Table 1 of 1 on page 13 of 127”,Name: “Table 1 of 1 on page 13 of 127”
Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,DOOMS/WILSON VOL.FIRE,DOOMS/WILSON VOL.FIRE,DOOMS/WILSON VOL.FIRE,,,,,,,,,,
01519,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,18,13,10,11,7,6,5,5,8,11,12,11,117
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,11,16,5,10,5,10,16,6,7,8,8,1,103
01521,MT SOLON,,,,,,,,,,,,
Count,17,23,20,15,13,19,25,24,18,26,17,24,241
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,8,9,7,3,6,3,5,2,1,3,1,51
01525,RIVERHEADS VOL. FIRE,RIVERHEADS VOL. FIRE,,,,,,,,,,,
Count,0,0,6,13,10,11,15,11,11,11,11,11,110
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,2,3,2,3,7,3,5,11,9,8,53
,HOT SPRINGS VOL. FIRE &,HOT SPRINGS VOL. FIRE &,HOT SPRINGS VOL. FIRE &,,,,,,,,,,
01702,,,,,,,,,,,,,
,RESC.,,,,,,,,,,,,
Count,6,1,6,7,4,3,4,0,0,0,0,0,31
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
Page 13 of 127,Page 13 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:44:39 EST 2012,Thu Mar 08 08:44:39 EST 2012
