Name: “Table 1 of 1 on page 79 of 127”,Name: “Table 1 of 1 on page 79 of 127”,Name: “Table 1 of 1 on page 79 of 127”,Name: “Table 1 of 1 on page 79 of 127”,Name: “Table 1 of 1 on page 79 of 127”,Name: “Table 1 of 1 on page 79 of 127”,Name: “Table 1 of 1 on page 79 of 127”,Name: “Table 1 of 1 on page 79 of 127”,Name: “Table 1 of 1 on page 79 of 127”,Name: “Table 1 of 1 on page 79 of 127”,Name: “Table 1 of 1 on page 79 of 127”,Name: “Table 1 of 1 on page 79 of 127”,Name: “Table 1 of 1 on page 79 of 127”,Name: “Table 1 of 1 on page 79 of 127”
Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
14301,RICEVILLE/JAVA,RICEVILLE/JAVA,,,,,,,,,,,
Count,5,6,2,4,5,5,4,5,2,1,1,3,43
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,4,1,2,0,0,2,0,0,0,1,0,10
,HURT Volunteer Fire,HURT Volunteer Fire,,,,,,,,,,,
14302,,,,,,,,,,,,,
,Department,,,,,,,,,,,,
Count,20,15,9,17,16,9,20,23,11,8,7,10,165
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,5,1,5,0,1,3,6,1,2,3,3,38
14303,RENAN,,,,,,,,,,,,
Count,1,5,4,10,1,3,3,3,1,3,3,1,38
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,4,3,3,3,0,0,1,1,2,1,0,18
,TUNSTALL VOL. FIRE &,TUNSTALL VOL. FIRE &,,,,,,,,,,,
14305,,,,,,,,,,,,,
,RESCUE,,,,,,,,,,,,
Count,34,24,23,28,24,25,31,32,40,48,30,24,363
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,12,2,8,5,3,2,3,3,10,19,16,88
Page 79 of 127,Page 79 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:46:59 EST 2012,Thu Mar 08 08:46:59 EST 2012
