Name: “Table 1 of 1 on page 80 of 127”,Name: “Table 1 of 1 on page 80 of 127”,Name: “Table 1 of 1 on page 80 of 127”,Name: “Table 1 of 1 on page 80 of 127”,Name: “Table 1 of 1 on page 80 of 127”,Name: “Table 1 of 1 on page 80 of 127”,Name: “Table 1 of 1 on page 80 of 127”,Name: “Table 1 of 1 on page 80 of 127”,Name: “Table 1 of 1 on page 80 of 127”,Name: “Table 1 of 1 on page 80 of 127”,Name: “Table 1 of 1 on page 80 of 127”,Name: “Table 1 of 1 on page 80 of 127”,Name: “Table 1 of 1 on page 80 of 127”,Name: “Table 1 of 1 on page 80 of 127”
Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
14306,MOUNT HERMON,MOUNT HERMON,,,,,,,,,,,
Count,44,44,38,39,50,41,51,47,30,31,38,28,481
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,10,7,4,4,12,6,7,5,6,9,17,94
14307,MOUNT CROSS,MOUNT CROSS,,,,,,,,,,,
Count,0,0,0,12,15,13,15,23,10,15,26,14,143
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,3,3,1,2,1,10
14308,Climax Vol. Fire Dept.,Climax Vol. Fire Dept.,,,,,,,,,,,
Count,13,10,9,8,5,11,5,5,9,7,9,3,94
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,7,1,4,4,2,2,5,3,1,3,2,36
14309,RINGGOLD,,,,,,,,,,,,
Count,64,57,45,56,69,56,81,54,69,60,44,70,725
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,12,10,10,4,11,7,7,4,5,5,8,89
Page 80 of 127,Page 80 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:46:59 EST 2012,Thu Mar 08 08:46:59 EST 2012
