Name: “Table 1 of 1 on page 42 of 127”,Name: “Table 1 of 1 on page 42 of 127”,Name: “Table 1 of 1 on page 42 of 127”,Name: “Table 1 of 1 on page 42 of 127”,Name: “Table 1 of 1 on page 42 of 127”,Name: “Table 1 of 1 on page 42 of 127”,Name: “Table 1 of 1 on page 42 of 127”,Name: “Table 1 of 1 on page 42 of 127”,Name: “Table 1 of 1 on page 42 of 127”,Name: “Table 1 of 1 on page 42 of 127”,Name: “Table 1 of 1 on page 42 of 127”,Name: “Table 1 of 1 on page 42 of 127”,Name: “Table 1 of 1 on page 42 of 127”,Name: “Table 1 of 1 on page 42 of 127”
Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,BURNT CHIMNEY VOL. FIRE,BURNT CHIMNEY VOL. FIRE,BURNT CHIMNEY VOL. FIRE,,,,,,,,,,
06702,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,0,0,0,12,10,19,13,16,10,0,3,41,124
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,5,7,9,6,10,2,0,3,2,44
06703,CALLAWAY VOL. FIRE DEPT.,CALLAWAY VOL. FIRE DEPT.,CALLAWAY VOL. FIRE DEPT.,,,,,,,,,,
Count,0,0,0,8,5,7,4,8,6,8,5,14,65
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,4,3,0,0,0,2,0,0,1,0,10
06704,FERRUM VOL. FIRE DEPT.,FERRUM VOL. FIRE DEPT.,FERRUM VOL. FIRE DEPT.,,,,,,,,,,
Count,0,0,15,17,11,3,10,12,15,10,19,17,129
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,7,2,3,7,3,5,2,6,6,11,52
,FORK MOUNTAIN VOL. FIRE,FORK MOUNTAIN VOL. FIRE,FORK MOUNTAIN VOL. FIRE,,,,,,,,,,
06705,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,0,0,13,24,9,3,8,5,8,11,9,28,118
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,0,4,4,4,2,2,2,2,2,23
Page 42 of 127,Page 42 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:45:24 EST 2012,Thu Mar 08 08:45:24 EST 2012
