Name: “Table 1 of 1 on page 28 of 127”,Name: “Table 1 of 1 on page 28 of 127”,Name: “Table 1 of 1 on page 28 of 127”,Name: “Table 1 of 1 on page 28 of 127”,Name: “Table 1 of 1 on page 28 of 127”,Name: “Table 1 of 1 on page 28 of 127”,Name: “Table 1 of 1 on page 28 of 127”,Name: “Table 1 of 1 on page 28 of 127”,Name: “Table 1 of 1 on page 28 of 127”,Name: “Table 1 of 1 on page 28 of 127”,Name: “Table 1 of 1 on page 28 of 127”,Name: “Table 1 of 1 on page 28 of 127”,Name: “Table 1 of 1 on page 28 of 127”,Name: “Table 1 of 1 on page 28 of 127”
Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,CHARLES CITY,CHARLES CITY,,,,,,,,,,,
03601,,,,,,,,,,,,,
,VOL.FIRE/EMS DEPT,VOL.FIRE/EMS DEPT,,,,,,,,,,,
Count,10,23,12,16,17,12,12,21,13,12,19,15,182
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,2,0,1,0,0,0,3
,BACON DISTRICT VOL. FIRE,BACON DISTRICT VOL. FIRE,BACON DISTRICT VOL. FIRE,,,,,,,,,,
03701,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,12,13,19,10,12,7,16,0,0,1,0,0,90
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,2,1,3,0,2,6,0,0,0,0,0,16
03702,CHARLOTTE CT. HOUSE,CHARLOTTE CT. HOUSE,,,,,,,,,,,
Count,13,5,5,0,0,3,8,8,0,0,0,0,42
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,5,1,0,0,0,0,1,0,0,0,0,9
,Drakes Branch Vol. Fire Dept.,Drakes Branch Vol. Fire Dept.,Drakes Branch Vol. Fire Dept.,,,,,,,,,,
03704,,,,,,,,,,,,,
Count,11,13,8,3,15,13,14,25,8,18,16,17,161
Exposures,0,0,0,0,0,0,0,0,0,1,0,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,2,3,0,6,2,2,2,3,2,3,25
Page 28 of 127,Page 28 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:44:41 EST 2012,Thu Mar 08 08:44:41 EST 2012
