Name: “Table 1 of 1 on page 24 of 127”,Name: “Table 1 of 1 on page 24 of 127”,Name: “Table 1 of 1 on page 24 of 127”,Name: “Table 1 of 1 on page 24 of 127”,Name: “Table 1 of 1 on page 24 of 127”,Name: “Table 1 of 1 on page 24 of 127”,Name: “Table 1 of 1 on page 24 of 127”,Name: “Table 1 of 1 on page 24 of 127”,Name: “Table 1 of 1 on page 24 of 127”,Name: “Table 1 of 1 on page 24 of 127”,Name: “Table 1 of 1 on page 24 of 127”,Name: “Table 1 of 1 on page 24 of 127”,Name: “Table 1 of 1 on page 24 of 127”,Name: “Table 1 of 1 on page 24 of 127”
Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
02904,TOGA VOL. FIRE DEPT.,TOGA VOL. FIRE DEPT.,,,,,,,,,,,
Count,4,6,4,5,2,4,0,11,3,8,4,3,54
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,6,5,3,0,0,0,2,1,1,3,2,25
,ALTAVISTA VOL. FIRE,ALTAVISTA VOL. FIRE,,,,,,,,,,,
03110,,,,,,,,,,,,,
,DEPARTMENT,DEPARTMENT,,,,,,,,,,,
Count,21,15,8,17,15,14,19,10,14,12,27,14,186
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
03111,BROOKNEAL VOL. FIRE,BROOKNEAL VOL. FIRE,,,,,,,,,,,
Count,6,17,13,8,6,10,11,7,10,12,13,14,127
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,6,1,0,2,0,1,0,0,0,0,0,10
03112,BROOKVILLE VOL. FIRE,BROOKVILLE VOL. FIRE,,,,,,,,,,,
Count,24,27,28,14,31,30,20,17,33,33,33,24,314
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,3,1,5,1,2,2,1,0,1,0,1,21
Page 24 of 127,Page 24 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:44:39 EST 2012,Thu Mar 08 08:44:39 EST 2012
