Name: “Table 1 of 1 on page 38 of 127”,Name: “Table 1 of 1 on page 38 of 127”,Name: “Table 1 of 1 on page 38 of 127”,Name: “Table 1 of 1 on page 38 of 127”,Name: “Table 1 of 1 on page 38 of 127”,Name: “Table 1 of 1 on page 38 of 127”,Name: “Table 1 of 1 on page 38 of 127”,Name: “Table 1 of 1 on page 38 of 127”,Name: “Table 1 of 1 on page 38 of 127”,Name: “Table 1 of 1 on page 38 of 127”,Name: “Table 1 of 1 on page 38 of 127”,Name: “Table 1 of 1 on page 38 of 127”,Name: “Table 1 of 1 on page 38 of 127”,Name: “Table 1 of 1 on page 38 of 127”
Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
06103,Marshall Fire Dept,Marshall Fire Dept,,,,,,,,,,,
Count,5,41,52,49,42,33,38,36,25,11,12,4,348
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,14,6,2,1,1,9,4,6,7,3,6,59
,The Plains Fire and Rescue,The Plains Fire and Rescue,The Plains Fire and Rescue,,,,,,,,,,
06104,,,,,,,,,,,,,
,Dep,,,,,,,,,,,,
Count,4,13,9,12,9,5,10,4,10,12,2,0,90
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,0,0,0,0,0,0,0,0,0,1
06105,Upperville Fire Dept.,Upperville Fire Dept.,,,,,,,,,,,
Count,19,8,21,18,3,7,0,9,10,2,8,3,108
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
06107,Catlett Fire Dept,Catlett Fire Dept,,,,,,,,,,,
Count,24,35,32,45,28,15,23,18,16,15,22,8,281
Exposures,4,1,1,2,0,0,0,0,0,0,0,0,8
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,2,1,1,0,0,0,0,0,0,5
Page 38 of 127,Page 38 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:45:23 EST 2012,Thu Mar 08 08:45:23 EST 2012
