Name: “Table 1 of 1 on page 104 of 127”,Name: “Table 1 of 1 on page 104 of 127”,Name: “Table 1 of 1 on page 104 of 127”,Name: “Table 1 of 1 on page 104 of 127”,Name: “Table 1 of 1 on page 104 of 127”,Name: “Table 1 of 1 on page 104 of 127”,Name: “Table 1 of 1 on page 104 of 127”,Name: “Table 1 of 1 on page 104 of 127”,Name: “Table 1 of 1 on page 104 of 127”,Name: “Table 1 of 1 on page 104 of 127”,Name: “Table 1 of 1 on page 104 of 127”,Name: “Table 1 of 1 on page 104 of 127”,Name: “Table 1 of 1 on page 104 of 127”,Name: “Table 1 of 1 on page 104 of 127”
Table: 104,Table: 104,Table: 104,Table: 104,Table: 104,Table: 104,Table: 104,Table: 104,Table: 104,Table: 104,Table: 104,Table: 104,Table: 104,Table: 104
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
18303,WAKEFIELD VOL. FIRE DEPT.,WAKEFIELD VOL. FIRE DEPT.,WAKEFIELD VOL. FIRE DEPT.,,,,,,,,,,
Count,2,5,6,10,3,3,4,7,8,4,4,5,61
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,4,1,3,4,2,2,1,0,2,6,1,29
18304,WAVERLY VOL. FIRE DEPT.,WAVERLY VOL. FIRE DEPT.,WAVERLY VOL. FIRE DEPT.,,,,,,,,,,
Count,4,8,4,5,3,7,10,6,8,6,9,4,74
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,1,0,0,0,0,2,1,0,2,0,8
18501,Abbs Valley-Bossievain VFD,Abbs Valley-Bossievain VFD,Abbs Valley-Bossievain VFD,,,,,,,,,,
Count,6,4,6,4,7,6,8,5,3,6,9,3,67
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,2,1,2,3,3,2,1,2,2,4,24
18502,BLUEFIELD VOL. FIRE DEPT.,BLUEFIELD VOL. FIRE DEPT.,BLUEFIELD VOL. FIRE DEPT.,,,,,,,,,,
Count,14,18,21,28,24,32,27,25,28,36,24,22,299
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,1,3,1,1,2,2,1,2,2,1,2,21
Page 104 of 127,Page 104 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:47:04 EST 2012,Thu Mar 08 08:47:04 EST 2012
