Name: “Table 1 of 1 on page 54 of 127”,Name: “Table 1 of 1 on page 54 of 127”,Name: “Table 1 of 1 on page 54 of 127”,Name: “Table 1 of 1 on page 54 of 127”,Name: “Table 1 of 1 on page 54 of 127”,Name: “Table 1 of 1 on page 54 of 127”,Name: “Table 1 of 1 on page 54 of 127”,Name: “Table 1 of 1 on page 54 of 127”,Name: “Table 1 of 1 on page 54 of 127”,Name: “Table 1 of 1 on page 54 of 127”,Name: “Table 1 of 1 on page 54 of 127”,Name: “Table 1 of 1 on page 54 of 127”,Name: “Table 1 of 1 on page 54 of 127”,Name: “Table 1 of 1 on page 54 of 127”
Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,FARRINGTON FIRE,FARRINGTON FIRE,,,,,,,,,,,
08511,,,,,,,,,,,,,
,DEPARTMENT,DEPARTMENT,,,,,,,,,,,
Count,25,29,23,16,18,24,29,45,30,24,19,18,300
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,21,1,3,2,4,7,6,8,7,2,6,72
08512,BLACK CREEK FIRE DEPT.,BLACK CREEK FIRE DEPT.,BLACK CREEK FIRE DEPT.,,,,,,,,,,
Count,27,27,9,14,11,26,17,38,18,17,13,27,244
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,6,6,3,12,11,15,13,2,3,6,2,83
08700,HENRICO DIVISION OF FIRE,HENRICO DIVISION OF FIRE,HENRICO DIVISION OF FIRE,,,,,,,,,,
Count,"3,242","3,081","3,287","3,252","3,195","3,326","3,450","4,175","3,432","3,218","3,132","3,362","40,152"
Exposures,1,6,0,0,1,1,5,2,1,4,0,3,24
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,9,5,9,7,6,0,7,6,10,4,3,74
08900,Henry County Public Safety,Henry County Public Safety,Henry County Public Safety,,,,,,,,,,
Count,0,0,0,0,0,0,0,0,0,0,0,0,0
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,1,1,1,1,1,1,1,1,0,1,1,10
Aid Given,1,0,0,0,0,0,1,0,0,1,0,0,3
Page 54 of 127,Page 54 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:46:10 EST 2012,Thu Mar 08 08:46:10 EST 2012
