Name: “Table 1 of 1 on page 107 of 127”,Name: “Table 1 of 1 on page 107 of 127”,Name: “Table 1 of 1 on page 107 of 127”,Name: “Table 1 of 1 on page 107 of 127”,Name: “Table 1 of 1 on page 107 of 127”,Name: “Table 1 of 1 on page 107 of 127”,Name: “Table 1 of 1 on page 107 of 127”,Name: “Table 1 of 1 on page 107 of 127”,Name: “Table 1 of 1 on page 107 of 127”,Name: “Table 1 of 1 on page 107 of 127”,Name: “Table 1 of 1 on page 107 of 127”,Name: “Table 1 of 1 on page 107 of 127”,Name: “Table 1 of 1 on page 107 of 127”,Name: “Table 1 of 1 on page 107 of 127”
Table: 107,Table: 107,Table: 107,Table: 107,Table: 107,Table: 107,Table: 107,Table: 107,Table: 107,Table: 107,Table: 107,Table: 107,Table: 107,Table: 107
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
18702,RIVERMONT FIRE DEPT.,RIVERMONT FIRE DEPT.,RIVERMONT FIRE DEPT.,,,,,,,,,,
Count,31,21,24,28,23,17,17,20,22,21,19,0,243
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,18,29,33,20,15,4,16,17,22,19,16,0,209
,SOUTH WARREN VOL. FIRE,SOUTH WARREN VOL. FIRE,SOUTH WARREN VOL. FIRE,,,,,,,,,,
18703,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,20,24,21,23,20,21,32,21,15,25,16,14,252
Exposures,0,0,0,0,0,0,0,0,0,0,0,1,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,0,5,1,3,0,2,3,0,0,0,17
,SHENANDOAH SHORES FIRE,SHENANDOAH SHORES FIRE,SHENANDOAH SHORES FIRE,,,,,,,,,,
18704,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,12,6,2,3,0,2,8,19,15,21,7,8,103
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,12,10,9,2,0,1,3,10,4,6,8,10,75
18705,FORTSMOUTH FIRE DEPT.,FORTSMOUTH FIRE DEPT.,FORTSMOUTH FIRE DEPT.,,,,,,,,,,
Count,9,5,17,19,13,25,23,34,19,28,21,28,241
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,25,16,11,20,2,21,21,10,10,14,7,7,164
Page 107 of 127,Page 107 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:47:04 EST 2012,Thu Mar 08 08:47:04 EST 2012
