Name: “Table 1 of 1 on page 69 of 127”,Name: “Table 1 of 1 on page 69 of 127”,Name: “Table 1 of 1 on page 69 of 127”,Name: “Table 1 of 1 on page 69 of 127”,Name: “Table 1 of 1 on page 69 of 127”,Name: “Table 1 of 1 on page 69 of 127”,Name: “Table 1 of 1 on page 69 of 127”,Name: “Table 1 of 1 on page 69 of 127”,Name: “Table 1 of 1 on page 69 of 127”,Name: “Table 1 of 1 on page 69 of 127”,Name: “Table 1 of 1 on page 69 of 127”,Name: “Table 1 of 1 on page 69 of 127”,Name: “Table 1 of 1 on page 69 of 127”,Name: “Table 1 of 1 on page 69 of 127”
Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
11707,SOUTH HILL VOL. FIRE,SOUTH HILL VOL. FIRE,,,,,,,,,,,
Count,30,28,39,27,36,25,39,41,44,26,18,36,389
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,7,2,3,2,3,4,1,2,3,0,3,33
,LAKE GASTON VOL. FIRE,LAKE GASTON VOL. FIRE,LAKE GASTON VOL. FIRE,,,,,,,,,,
11708,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,3,9,6,5,3,1,3,18,4,5,1,3,61
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,6,0,1,1,2,2,0,0,0,0,0,14
11901,HARTFIELD VOL. FIRE DEPT.,HARTFIELD VOL. FIRE DEPT.,HARTFIELD VOL. FIRE DEPT.,,,,,,,,,,
Count,5,4,0,7,4,6,5,9,4,8,6,7,65
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,1,0,0,0,0,0,0,0,0,0,1
Aid Given,3,1,0,3,1,0,0,2,0,0,1,0,11
,LOWER MIDDLESEX VOL.,LOWER MIDDLESEX VOL.,LOWER MIDDLESEX VOL.,,,,,,,,,,
11902,,,,,,,,,,,,,
,FIRE DEPT,,,,,,,,,,,,
Count,1,5,0,9,4,2,3,6,2,3,2,1,38
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,2,0,0,0,0,1,0,0,0,0,1,0,4
Aid Given,1,4,0,0,0,1,2,0,2,0,1,2,13
Page 69 of 127,Page 69 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:46:12 EST 2012,Thu Mar 08 08:46:12 EST 2012
