Name: “Table 1 of 1 on page 77 of 127”,Name: “Table 1 of 1 on page 77 of 127”,Name: “Table 1 of 1 on page 77 of 127”,Name: “Table 1 of 1 on page 77 of 127”,Name: “Table 1 of 1 on page 77 of 127”,Name: “Table 1 of 1 on page 77 of 127”,Name: “Table 1 of 1 on page 77 of 127”,Name: “Table 1 of 1 on page 77 of 127”,Name: “Table 1 of 1 on page 77 of 127”,Name: “Table 1 of 1 on page 77 of 127”,Name: “Table 1 of 1 on page 77 of 127”,Name: “Table 1 of 1 on page 77 of 127”,Name: “Table 1 of 1 on page 77 of 127”,Name: “Table 1 of 1 on page 77 of 127”
Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
14101,ARARAT VOL. FIRE DEPT.,ARARAT VOL. FIRE DEPT.,ARARAT VOL. FIRE DEPT.,,,,,,,,,,
Count,3,9,9,8,10,12,8,5,5,3,8,4,84
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,6,2,0,0,0,0,1,0,0,0,2,11
,MEADOWS OF DAN VOL.,MEADOWS OF DAN VOL.,MEADOWS OF DAN VOL.,,,,,,,,,,
14104,,,,,,,,,,,,,
,FIRE DEPT.,,,,,,,,,,,,
Count,0,0,0,1,0,3,3,3,0,6,0,5,21
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,0,0,0,0,0,2,7,1,2,5,19
,MOOREFIELD STORE VOL.,MOOREFIELD STORE VOL.,MOOREFIELD STORE VOL.,,,,,,,,,,
14105,,,,,,,,,,,,,
,FIRE DEP,,,,,,,,,,,,
Count,7,3,3,1,4,6,4,2,0,2,2,1,35
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,4,2,1,1,2,2,1,0,3,1,1,18
14106,STUART VOL. FIRE DEPT.,STUART VOL. FIRE DEPT.,STUART VOL. FIRE DEPT.,,,,,,,,,,
Count,19,18,17,25,17,24,30,26,19,18,18,19,250
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,4,1,0,2,3,1,2,1,5,2,22
Page 77 of 127,Page 77 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:46:59 EST 2012,Thu Mar 08 08:46:59 EST 2012
