Name: “Table 1 of 1 on page 64 of 127”,Name: “Table 1 of 1 on page 64 of 127”,Name: “Table 1 of 1 on page 64 of 127”,Name: “Table 1 of 1 on page 64 of 127”,Name: “Table 1 of 1 on page 64 of 127”,Name: “Table 1 of 1 on page 64 of 127”,Name: “Table 1 of 1 on page 64 of 127”,Name: “Table 1 of 1 on page 64 of 127”,Name: “Table 1 of 1 on page 64 of 127”,Name: “Table 1 of 1 on page 64 of 127”,Name: “Table 1 of 1 on page 64 of 127”,Name: “Table 1 of 1 on page 64 of 127”,Name: “Table 1 of 1 on page 64 of 127”,Name: “Table 1 of 1 on page 64 of 127”
Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,ARCOLA-PLEASANT VAL.,ARCOLA-PLEASANT VAL.,ARCOLA-PLEASANT VAL.,,,,,,,,,,
10709,,,,,,,,,,,,,
,FIRE DEPT,,,,,,,,,,,,
Count,118,117,114,102,77,108,111,102,104,104,84,118,"1,259"
Exposures,1,0,0,0,0,0,0,1,0,0,0,0,2
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,9,12,7,8,9,10,12,24,12,23,13,21,160
10710,LUCKETTS VOL. FIRE DEPT.,LUCKETTS VOL. FIRE DEPT.,LUCKETTS VOL. FIRE DEPT.,,,,,,,,,,
Count,21,21,16,25,25,19,30,22,10,12,21,19,241
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,1,1,6,0,4,4,3,8,3,5,2,41
,STERLING PARK VOL. FIRE,STERLING PARK VOL. FIRE,STERLING PARK VOL. FIRE,,,,,,,,,,
10711,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,231,222,241,197,187,202,250,241,255,242,238,237,"2,743"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,2,2,2,6,2,4,2,3,3,2,0,31
,LOVETTSVILLE VOL. FIRE,LOVETTSVILLE VOL. FIRE,LOVETTSVILLE VOL. FIRE,,,,,,,,,,
10712,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,36,19,24,18,13,20,20,13,4,4,3,12,186
Exposures,0,0,0,0,0,0,1,0,0,0,0,0,1
No Activity,1,0,0,0,0,0,0,0,0,0,0,0,1
Aid Given,4,7,3,2,2,4,2,4,2,0,0,0,30
Page 64 of 127,Page 64 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:46:11 EST 2012,Thu Mar 08 08:46:11 EST 2012
