Name: “Table 1 of 1 on page 49 of 127”,Name: “Table 1 of 1 on page 49 of 127”,Name: “Table 1 of 1 on page 49 of 127”,Name: “Table 1 of 1 on page 49 of 127”,Name: “Table 1 of 1 on page 49 of 127”,Name: “Table 1 of 1 on page 49 of 127”,Name: “Table 1 of 1 on page 49 of 127”,Name: “Table 1 of 1 on page 49 of 127”,Name: “Table 1 of 1 on page 49 of 127”,Name: “Table 1 of 1 on page 49 of 127”,Name: “Table 1 of 1 on page 49 of 127”,Name: “Table 1 of 1 on page 49 of 127”,Name: “Table 1 of 1 on page 49 of 127”,Name: “Table 1 of 1 on page 49 of 127”
Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
08301,CLOVER VOL. FIRE DEPT.,CLOVER VOL. FIRE DEPT.,CLOVER VOL. FIRE DEPT.,,,,,,,,,,
Count,17,8,11,13,11,5,23,10,12,9,19,5,143
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,3,2,2,0,0,2,1,2,2,0,3,18
,CLUSTER SPRINGS VOL.,CLUSTER SPRINGS VOL.,CLUSTER SPRINGS VOL.,,,,,,,,,,
08302,,,,,,,,,,,,,
,FIRE DEPT,,,,,,,,,,,,
Count,6,7,10,7,5,2,7,8,9,11,12,1,85
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,4,2,2,1,0,2,2,1,4,1,0,20
08303,HALIFAX VOL. FIRE DEPT.,HALIFAX VOL. FIRE DEPT.,HALIFAX VOL. FIRE DEPT.,,,,,,,,,,
Count,17,14,20,18,10,21,19,19,21,14,21,19,213
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,6,6,5,4,5,6,4,4,7,5,5,62
08304,LIBERTY VOL. FIRE DEPT.,LIBERTY VOL. FIRE DEPT.,LIBERTY VOL. FIRE DEPT.,,,,,,,,,,
Count,2,2,1,5,3,6,2,0,0,0,0,0,21
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,7,3,1,3,2,0,0,0,0,0,0,18
Page 49 of 127,Page 49 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:46:07 EST 2012,Thu Mar 08 08:46:07 EST 2012
