Name: “Table 1 of 1 on page 103 of 127”,Name: “Table 1 of 1 on page 103 of 127”,Name: “Table 1 of 1 on page 103 of 127”,Name: “Table 1 of 1 on page 103 of 127”,Name: “Table 1 of 1 on page 103 of 127”,Name: “Table 1 of 1 on page 103 of 127”,Name: “Table 1 of 1 on page 103 of 127”,Name: “Table 1 of 1 on page 103 of 127”,Name: “Table 1 of 1 on page 103 of 127”,Name: “Table 1 of 1 on page 103 of 127”,Name: “Table 1 of 1 on page 103 of 127”,Name: “Table 1 of 1 on page 103 of 127”,Name: “Table 1 of 1 on page 103 of 127”,Name: “Table 1 of 1 on page 103 of 127”
Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,DENDRON FIRE VOL. FIRE,DENDRON FIRE VOL. FIRE,DENDRON FIRE VOL. FIRE,,,,,,,,,,
18102,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,5,2,4,3,6,4,5,19,7,2,6,2,65
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,4,0,0,1,1,1,0,1,1,0,0,9
18103,SURRY VOL. FIRE DEPT.,SURRY VOL. FIRE DEPT.,SURRY VOL. FIRE DEPT.,,,,,,,,,,
Count,6,14,5,16,29,9,13,8,11,10,2,8,131
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,3,0,0,0,1,0,0,0,0,4
18301,JARRATT VOL. FIRE DEPT.,JARRATT VOL. FIRE DEPT.,JARRATT VOL. FIRE DEPT.,,,,,,,,,,
Count,35,25,34,22,25,26,34,36,25,19,23,21,325
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,1,0,1,0,1,3,0,0,1,0,9
,STONY CREEK VOL. FIRE,STONY CREEK VOL. FIRE,STONY CREEK VOL. FIRE,,,,,,,,,,
18302,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,4,5,6,8,5,11,6,10,9,6,7,5,82
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,3,1,1,0,0,0,0,0,0,0,0,6
Page 103 of 127,Page 103 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:47:04 EST 2012,Thu Mar 08 08:47:04 EST 2012
