Name: “Table 1 of 1 on page 92 of 127”,Name: “Table 1 of 1 on page 92 of 127”,Name: “Table 1 of 1 on page 92 of 127”,Name: “Table 1 of 1 on page 92 of 127”,Name: “Table 1 of 1 on page 92 of 127”,Name: “Table 1 of 1 on page 92 of 127”,Name: “Table 1 of 1 on page 92 of 127”,Name: “Table 1 of 1 on page 92 of 127”,Name: “Table 1 of 1 on page 92 of 127”,Name: “Table 1 of 1 on page 92 of 127”,Name: “Table 1 of 1 on page 92 of 127”,Name: “Table 1 of 1 on page 92 of 127”,Name: “Table 1 of 1 on page 92 of 127”,Name: “Table 1 of 1 on page 92 of 127”
Table: 92,Table: 92,Table: 92,Table: 92,Table: 92,Table: 92,Table: 92,Table: 92,Table: 92,Table: 92,Table: 92,Table: 92,Table: 92,Table: 92
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,SOUTH RIVER VOLUNTEER,SOUTH RIVER VOLUNTEER,SOUTH RIVER VOLUNTEER,,,,,,,,,,
16307,,,,,,,,,,,,,
,FIRE DEP,,,,,,,,,,,,
Count,15,11,28,34,35,29,30,38,27,20,22,30,319
Exposures,0,0,0,0,1,0,0,0,0,0,0,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,13,11,10,14,10,16,11,10,12,8,15,8,138
16308,WALKER'S CREEK FIRE,WALKER'S CREEK FIRE,,,,,,,,,,,
Count,2,0,1,2,3,2,1,0,2,0,0,0,13
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,1,0,1,0,2,1,1,0,0,0,7
,NATURAL BRIDGE VOL. FIRE,NATURAL BRIDGE VOL. FIRE,NATURAL BRIDGE VOL. FIRE,,,,,,,,,,
16309,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,26,22,29,29,43,48,26,37,25,29,27,27,368
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,4,2,3,4,8,1,4,0,1,1,8,41
,Headquarters Rockingham,Headquarters Rockingham,Headquarters Rockingham,,,,,,,,,,
16500,,,,,,,,,,,,,
,County,,,,,,,,,,,,
Count,2,4,2,0,6,2,0,0,0,2,14,5,37
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,1,0,0,0,0,0,0,0,1,0,4
Page 92 of 127,Page 92 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:47:02 EST 2012,Thu Mar 08 08:47:02 EST 2012
