Name: “Table 1 of 1 on page 108 of 127”,Name: “Table 1 of 1 on page 108 of 127”,Name: “Table 1 of 1 on page 108 of 127”,Name: “Table 1 of 1 on page 108 of 127”,Name: “Table 1 of 1 on page 108 of 127”,Name: “Table 1 of 1 on page 108 of 127”,Name: “Table 1 of 1 on page 108 of 127”,Name: “Table 1 of 1 on page 108 of 127”,Name: “Table 1 of 1 on page 108 of 127”,Name: “Table 1 of 1 on page 108 of 127”,Name: “Table 1 of 1 on page 108 of 127”,Name: “Table 1 of 1 on page 108 of 127”,Name: “Table 1 of 1 on page 108 of 127”,Name: “Table 1 of 1 on page 108 of 127”
Table: 108,Table: 108,Table: 108,Table: 108,Table: 108,Table: 108,Table: 108,Table: 108,Table: 108,Table: 108,Table: 108,Table: 108,Table: 108,Table: 108
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
18706,LINDEN VOL. FIRE DEPT.,LINDEN VOL. FIRE DEPT.,LINDEN VOL. FIRE DEPT.,,,,,,,,,,
Count,23,25,16,8,12,15,14,33,21,31,20,14,232
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,14,15,10,11,2,4,11,9,9,28,13,4,130
,N. WARREN CO FIRE &,N. WARREN CO FIRE &,,,,,,,,,,,
18707,,,,,,,,,,,,,
,RESCUE,,,,,,,,,,,,
Count,39,32,0,33,27,33,48,0,0,45,31,32,320
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,30,21,0,39,10,22,15,0,0,29,15,25,206
,GLADE SPRING VOL. FIRE,GLADE SPRING VOL. FIRE,GLADE SPRING VOL. FIRE,,,,,,,,,,
19104,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,20,12,13,6,21,9,16,13,13,6,15,11,155
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,1,0,0,1,0,0,2
,MEADOWVIEW VOL. FIRE,MEADOWVIEW VOL. FIRE,MEADOWVIEW VOL. FIRE,,,,,,,,,,
19105,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,2,15,12,17,13,22,19,14,10,12,11,9,156
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,2,0,1,0,1,1,1,0,0,1,9
Page 108 of 127,Page 108 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:47:04 EST 2012,Thu Mar 08 08:47:04 EST 2012
