Name: “Table 1 of 1 on page 47 of 127”,Name: “Table 1 of 1 on page 47 of 127”,Name: “Table 1 of 1 on page 47 of 127”,Name: “Table 1 of 1 on page 47 of 127”,Name: “Table 1 of 1 on page 47 of 127”,Name: “Table 1 of 1 on page 47 of 127”,Name: “Table 1 of 1 on page 47 of 127”,Name: “Table 1 of 1 on page 47 of 127”,Name: “Table 1 of 1 on page 47 of 127”,Name: “Table 1 of 1 on page 47 of 127”,Name: “Table 1 of 1 on page 47 of 127”,Name: “Table 1 of 1 on page 47 of 127”,Name: “Table 1 of 1 on page 47 of 127”,Name: “Table 1 of 1 on page 47 of 127”
Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
07701,ELK CREEK VOL. FIRE DEPT.,ELK CREEK VOL. FIRE DEPT.,ELK CREEK VOL. FIRE DEPT.,,,,,,,,,,
Count,2,5,1,2,1,3,1,1,0,1,2,0,19
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,1,1
Aid Given,0,0,1,1,0,0,0,1,1,0,0,0,4
07702,FRIES VOL. FIRE DEPT.,FRIES VOL. FIRE DEPT.,,,,,,,,,,,
Count,3,7,10,5,5,6,5,3,6,1,4,3,58
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,1,0,0,0,0,0,0,0,0,0,0,1
Aid Given,0,0,0,0,0,1,1,0,0,0,0,0,2
,INDEPENDENCE VOL. FIRE,INDEPENDENCE VOL. FIRE,INDEPENDENCE VOL. FIRE,,,,,,,,,,
07703,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,4,3,0,0,0,0,0,1,0,0,0,0,8
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
,MOUNT ROGERS VOL. FIRE,MOUNT ROGERS VOL. FIRE,MOUNT ROGERS VOL. FIRE,,,,,,,,,,
07704,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,9,12,9,12,11,4,14,15,9,15,3,10,123
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,0,0,0,0,7,0,0,1,0,0,11
Page 47 of 127,Page 47 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:46:07 EST 2012,Thu Mar 08 08:46:07 EST 2012
