Name: “Table 1 of 1 on page 33 of 127”,Name: “Table 1 of 1 on page 33 of 127”,Name: “Table 1 of 1 on page 33 of 127”,Name: “Table 1 of 1 on page 33 of 127”,Name: “Table 1 of 1 on page 33 of 127”,Name: “Table 1 of 1 on page 33 of 127”,Name: “Table 1 of 1 on page 33 of 127”,Name: “Table 1 of 1 on page 33 of 127”,Name: “Table 1 of 1 on page 33 of 127”,Name: “Table 1 of 1 on page 33 of 127”,Name: “Table 1 of 1 on page 33 of 127”,Name: “Table 1 of 1 on page 33 of 127”,Name: “Table 1 of 1 on page 33 of 127”,Name: “Table 1 of 1 on page 33 of 127”
Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,LITTLE FORK VFD & RESCUE,LITTLE FORK VFD & RESCUE,LITTLE FORK VFD & RESCUE,,,,,,,,,,
04706,,,,,,,,,,,,,
,CO.,,,,,,,,,,,,
Count,16,7,17,15,15,13,16,15,8,16,13,14,165
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,19,4,2,3,3,2,8,0,4,5,9,64
,REVA VOL. FIRE & RESCUE,REVA VOL. FIRE & RESCUE,REVA VOL. FIRE & RESCUE,,,,,,,,,,
04707,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,9,10,6,9,2,4,4,9,5,2,10,3,73
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,13,21,7,5,4,12,4,9,6,5,6,6,98
,CARTERSVILLE VOL. FIRE,CARTERSVILLE VOL. FIRE,CARTERSVILLE VOL. FIRE,,,,,,,,,,
04901,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,9,0,0,2,3,2,3,4,2,1,1,2,29
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,1,0,0,0,0,0,0,1
,CUMBERLAND VOL. FIRE,CUMBERLAND VOL. FIRE,CUMBERLAND VOL. FIRE,,,,,,,,,,
04902,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,7,9,10,7,9,10,12,10,10,5,0,0,89
Exposures,0,8,0,0,0,0,0,0,0,0,0,0,8
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,7,0,1,1,3,2,0,5,0,0,0,20
Page 33 of 127,Page 33 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:44:42 EST 2012,Thu Mar 08 08:44:42 EST 2012
