Name: “Table 1 of 1 on page 45 of 127”,Name: “Table 1 of 1 on page 45 of 127”,Name: “Table 1 of 1 on page 45 of 127”,Name: “Table 1 of 1 on page 45 of 127”,Name: “Table 1 of 1 on page 45 of 127”,Name: “Table 1 of 1 on page 45 of 127”,Name: “Table 1 of 1 on page 45 of 127”,Name: “Table 1 of 1 on page 45 of 127”,Name: “Table 1 of 1 on page 45 of 127”,Name: “Table 1 of 1 on page 45 of 127”,Name: “Table 1 of 1 on page 45 of 127”,Name: “Table 1 of 1 on page 45 of 127”,Name: “Table 1 of 1 on page 45 of 127”,Name: “Table 1 of 1 on page 45 of 127”
Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
07130,NARROWS VOL. FIRE DEPT.,NARROWS VOL. FIRE DEPT.,NARROWS VOL. FIRE DEPT.,,,,,,,,,,
Count,7,5,6,8,2,4,8,1,3,1,0,0,45
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
07140,NEWPORT VOL. FIRE DEPT.,NEWPORT VOL. FIRE DEPT.,NEWPORT VOL. FIRE DEPT.,,,,,,,,,,
Count,2,2,3,1,1,2,2,0,0,0,0,0,13
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,1,1,2,0,0,1,0,0,0,0,0,8
07160,PEMBROKE VOL. FIRE DEPT.,PEMBROKE VOL. FIRE DEPT.,PEMBROKE VOL. FIRE DEPT.,,,,,,,,,,
Count,7,5,5,5,5,6,9,3,12,6,4,7,74
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,2,0,1,1,0,0,4,0,0,0,10
07170,POPLAR HILL VOL. FIRE,POPLAR HILL VOL. FIRE,,,,,,,,,,,
Count,0,0,0,0,0,1,0,0,0,0,0,0,1
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
Page 45 of 127,Page 45 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:46:07 EST 2012,Thu Mar 08 08:46:07 EST 2012
