Name: “Table 1 of 1 on page 35 of 127”,Name: “Table 1 of 1 on page 35 of 127”,Name: “Table 1 of 1 on page 35 of 127”,Name: “Table 1 of 1 on page 35 of 127”,Name: “Table 1 of 1 on page 35 of 127”,Name: “Table 1 of 1 on page 35 of 127”,Name: “Table 1 of 1 on page 35 of 127”,Name: “Table 1 of 1 on page 35 of 127”,Name: “Table 1 of 1 on page 35 of 127”,Name: “Table 1 of 1 on page 35 of 127”,Name: “Table 1 of 1 on page 35 of 127”,Name: “Table 1 of 1 on page 35 of 127”,Name: “Table 1 of 1 on page 35 of 127”,Name: “Table 1 of 1 on page 35 of 127”
Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,SANDY RIDGE VOL. FIRE,SANDY RIDGE VOL. FIRE,SANDY RIDGE VOL. FIRE,,,,,,,,,,
05104,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,0,0,5,11,11,5,2,3,7,8,4,3,59
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,1,0,0,0,0,0,1,0,1,4
05300,Dinwiddie County Fire & EMS,Dinwiddie County Fire & EMS,Dinwiddie County Fire & EMS,,,,,,,,,,
Count,2,4,11,8,5,9,9,5,2,0,1,2,58
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,5,2,4,4,2,2,2,2,1,0,0,29
05301,Dinwiddie Vol. Fire & Rescue,Dinwiddie Vol. Fire & Rescue,Dinwiddie Vol. Fire & Rescue,,,,,,,,,,
Count,10,7,8,4,7,9,8,4,11,9,6,15,98
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,6,0,3,0,3,3,1,1,1,0,0,18
05302,FORD VOL. FIRE DEPT.,FORD VOL. FIRE DEPT.,,,,,,,,,,,
Count,30,39,20,28,25,21,14,27,23,20,10,31,288
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,5,1,3,3,4,5,10,5,7,3,1,50
Page 35 of 127,Page 35 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:44:42 EST 2012,Thu Mar 08 08:44:42 EST 2012
