Name: “Table 1 of 1 on page 89 of 127”,Name: “Table 1 of 1 on page 89 of 127”,Name: “Table 1 of 1 on page 89 of 127”,Name: “Table 1 of 1 on page 89 of 127”,Name: “Table 1 of 1 on page 89 of 127”,Name: “Table 1 of 1 on page 89 of 127”,Name: “Table 1 of 1 on page 89 of 127”,Name: “Table 1 of 1 on page 89 of 127”,Name: “Table 1 of 1 on page 89 of 127”,Name: “Table 1 of 1 on page 89 of 127”,Name: “Table 1 of 1 on page 89 of 127”,Name: “Table 1 of 1 on page 89 of 127”,Name: “Table 1 of 1 on page 89 of 127”,Name: “Table 1 of 1 on page 89 of 127”
Table: 89,Table: 89,Table: 89,Table: 89,Table: 89,Table: 89,Table: 89,Table: 89,Table: 89,Table: 89,Table: 89,Table: 89,Table: 89,Table: 89
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
15705,CASTLETON VOL. FIRE,CASTLETON VOL. FIRE,,,,,,,,,,,
Count,0,21,9,0,0,7,22,6,11,6,0,0,82
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,14,6,0,0,4,10,7,5,0,0,0,46
,CHESTER GAP VOL. FIRE,CHESTER GAP VOL. FIRE,CHESTER GAP VOL. FIRE,,,,,,,,,,
15706,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,12,4,18,10,11,1,18,19,10,2,5,7,117
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,18,17,15,6,13,0,18,11,6,0,4,1,109
,Richmond Co. Emerg. Services,Richmond Co. Emerg. Services,Richmond Co. Emerg. Services,,,,,,,,,,
15900,,,,,,,,,,,,,
Count,0,0,0,0,1,0,0,0,0,0,0,0,1
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
,RICHMOND CO. VOL. FIRE,RICHMOND CO. VOL. FIRE,RICHMOND CO. VOL. FIRE,,,,,,,,,,
15901,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,18,0,0,0,0,0,0,0,0,0,0,0,18
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,0,0,0,0,0,0,0,0,0,0,0,3
Page 89 of 127,Page 89 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:47:02 EST 2012,Thu Mar 08 08:47:02 EST 2012
