Name: “Table 1 of 1 on page 117 of 127”,Name: “Table 1 of 1 on page 117 of 127”,Name: “Table 1 of 1 on page 117 of 127”,Name: “Table 1 of 1 on page 117 of 127”,Name: “Table 1 of 1 on page 117 of 127”,Name: “Table 1 of 1 on page 117 of 127”,Name: “Table 1 of 1 on page 117 of 127”,Name: “Table 1 of 1 on page 117 of 127”,Name: “Table 1 of 1 on page 117 of 127”,Name: “Table 1 of 1 on page 117 of 127”,Name: “Table 1 of 1 on page 117 of 127”,Name: “Table 1 of 1 on page 117 of 127”,Name: “Table 1 of 1 on page 117 of 127”,Name: “Table 1 of 1 on page 117 of 127”
Table: 117,Table: 117,Table: 117,Table: 117,Table: 117,Table: 117,Table: 117,Table: 117,Table: 117,Table: 117,Table: 117,Table: 117,Table: 117,Table: 117
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
59500,Emporia Fire Department,Emporia Fire Department,,,,,,,,,,,
Count,16,24,35,26,24,33,27,23,20,27,22,17,294
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,4,0,0,3,1,0,1,0,0,0,0,11
,FAIRFAX CITY FIRE,FAIRFAX CITY FIRE,,,,,,,,,,,
60000,,,,,,,,,,,,,
,DEPARTMENT,DEPARTMENT,,,,,,,,,,,
Count,299,257,288,270,288,276,289,279,311,317,292,273,"3,439"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,233,221,174,206,268,205,221,207,236,303,259,245,"2,778"
62000,Franklin Fire & Rescue Dept.,Franklin Fire & Rescue Dept.,Franklin Fire & Rescue Dept.,,,,,,,,,,
Count,187,165,145,155,156,156,134,151,178,173,153,190,"1,943"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,0,5,5,4,5,2,5,5,9,2,2,49
62001,HUNTERDALE VOL FIRE,HUNTERDALE VOL FIRE,,,,,,,,,,,
Count,8,4,7,3,7,0,2,4,5,5,2,15,62
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,35,24,27,24,26,34,21,33,16,30,33,43,346
Page 117 of 127,Page 117 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:47:57 EST 2012,Thu Mar 08 08:47:57 EST 2012
