Name: “Table 1 of 1 on page 6 of 127”,Name: “Table 1 of 1 on page 6 of 127”,Name: “Table 1 of 1 on page 6 of 127”,Name: “Table 1 of 1 on page 6 of 127”,Name: “Table 1 of 1 on page 6 of 127”,Name: “Table 1 of 1 on page 6 of 127”,Name: “Table 1 of 1 on page 6 of 127”,Name: “Table 1 of 1 on page 6 of 127”,Name: “Table 1 of 1 on page 6 of 127”,Name: “Table 1 of 1 on page 6 of 127”,Name: “Table 1 of 1 on page 6 of 127”,Name: “Table 1 of 1 on page 6 of 127”,Name: “Table 1 of 1 on page 6 of 127”,Name: “Table 1 of 1 on page 6 of 127”
Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,BOILING SPRINGS VOL. FIRE,BOILING SPRINGS VOL. FIRE,BOILING SPRINGS VOL. FIRE,,,,,,,,,,
00501,,,,,,,,,,,,,
,DEPT,,,,,,,,,,,,
Count,11,14,11,10,9,15,13,18,8,12,20,17,158
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,2,1,0,0,1,1,2,1,1,1,10
00502,Dunlap Fire and Rescue,Dunlap Fire and Rescue,,,,,,,,,,,
Count,4,2,6,7,5,9,5,0,0,0,0,0,38
Exposures,0,1,0,0,0,0,0,0,0,0,0,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,1,1,0,0,0,0,0,0,0,0,4
,FALLING SPRING VOL. FIRE,FALLING SPRING VOL. FIRE,FALLING SPRING VOL. FIRE,,,,,,,,,,
00503,,,,,,,,,,,,,
,DEPT,,,,,,,,,,,,
Count,1,2,4,4,1,1,4,0,4,3,5,5,34
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,3,3,0,0,3,3,1,2,1,3,20
00504,IRON GATE VOL. FIRE DEPT.,IRON GATE VOL. FIRE DEPT.,IRON GATE VOL. FIRE DEPT.,,,,,,,,,,
Count,19,30,2,0,0,0,0,0,0,0,0,0,51
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,0,0,0,0,0,0,0,0,0,0,3
Page 6 of 127,Page 6 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:44:37 EST 2012,Thu Mar 08 08:44:37 EST 2012
