Name: “Table 1 of 1 on page 22 of 127”,Name: “Table 1 of 1 on page 22 of 127”,Name: “Table 1 of 1 on page 22 of 127”,Name: “Table 1 of 1 on page 22 of 127”,Name: “Table 1 of 1 on page 22 of 127”,Name: “Table 1 of 1 on page 22 of 127”,Name: “Table 1 of 1 on page 22 of 127”,Name: “Table 1 of 1 on page 22 of 127”,Name: “Table 1 of 1 on page 22 of 127”,Name: “Table 1 of 1 on page 22 of 127”,Name: “Table 1 of 1 on page 22 of 127”,Name: “Table 1 of 1 on page 22 of 127”,Name: “Table 1 of 1 on page 22 of 127”,Name: “Table 1 of 1 on page 22 of 127”
Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
02704,COUNCIL VOL. FIRE DEPT.,COUNCIL VOL. FIRE DEPT.,COUNCIL VOL. FIRE DEPT.,,,,,,,,,,
Count,4,2,5,1,0,11,4,3,2,3,0,2,37
Exposures,0,0,0,0,0,0,3,0,0,0,0,0,3
No Activity,0,0,0,0,1,0,0,0,0,0,0,0,1
Aid Given,0,1,1,0,0,1,0,0,0,0,1,1,5
,KNOX,CREEK VOL. FIRE,CREEK VOL. FIRE,,,,,,,,,,
02706,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,1,1,1,1,5,2,2,1,2,5,6,1,28
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
02707,RUSSELL PRATER FIRE,RUSSELL PRATER FIRE,,,,,,,,,,,
Count,6,1,2,2,7,10,5,7,6,2,6,6,60
Exposures,0,0,0,0,0,0,0,0,0,0,1,1,2
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,1,0,0,0,1,0,0,2
,SLATE CREEK VOL. FIRE,SLATE CREEK VOL. FIRE,SLATE CREEK VOL. FIRE,,,,,,,,,,
02708,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,0,3,5,0,1,3,2,3,1,0,0,0,18
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,3,1,2,1,1,3,4,2,0,0,20
Page 22 of 127,Page 22 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:44:39 EST 2012,Thu Mar 08 08:44:39 EST 2012
