Name: “Table 1 of 1 on page 9 of 127”,Name: “Table 1 of 1 on page 9 of 127”,Name: “Table 1 of 1 on page 9 of 127”,Name: “Table 1 of 1 on page 9 of 127”,Name: “Table 1 of 1 on page 9 of 127”,Name: “Table 1 of 1 on page 9 of 127”,Name: “Table 1 of 1 on page 9 of 127”,Name: “Table 1 of 1 on page 9 of 127”,Name: “Table 1 of 1 on page 9 of 127”,Name: “Table 1 of 1 on page 9 of 127”,Name: “Table 1 of 1 on page 9 of 127”,Name: “Table 1 of 1 on page 9 of 127”,Name: “Table 1 of 1 on page 9 of 127”,Name: “Table 1 of 1 on page 9 of 127”
Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
00903,Pedlar Fire & Rescue,Pedlar Fire & Rescue,,,,,,,,,,,
Count,2,5,3,2,2,5,7,2,0,4,1,1,34
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,3,5,1,3,2,2,1,3,4,5,8,42
,APPOMATTOX VOL. FIRE,APPOMATTOX VOL. FIRE,APPOMATTOX VOL. FIRE,,,,,,,,,,
01101,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,13,25,23,27,17,26,25,20,25,20,20,23,264
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,7,3,1,0,2,2,3,0,2,3,1,26
01300,ARLINGTON CO. FIRE DEPT.,ARLINGTON CO. FIRE DEPT.,ARLINGTON CO. FIRE DEPT.,,,,,,,,,,
Count,"2,272","1,719","1,810","1,718","1,835","1,781","1,901","1,858","1,760","1,697","1,458","1,444","21,253"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,290,251,229,228,244,241,238,216,258,276,232,228,"2,931"
01500,Augusta County Fire-Rescue,Augusta County Fire-Rescue,Augusta County Fire-Rescue,,,,,,,,,,
Count,8,3,2,2,3,2,3,6,0,4,3,1,37
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,10,8,7,10,12,6,6,5,3,6,8,5,86
Page 9 of 127,Page 9 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:44:38 EST 2012,Thu Mar 08 08:44:38 EST 2012
