Name: “Table 1 of 1 on page 36 of 127”,Name: “Table 1 of 1 on page 36 of 127”,Name: “Table 1 of 1 on page 36 of 127”,Name: “Table 1 of 1 on page 36 of 127”,Name: “Table 1 of 1 on page 36 of 127”,Name: “Table 1 of 1 on page 36 of 127”,Name: “Table 1 of 1 on page 36 of 127”,Name: “Table 1 of 1 on page 36 of 127”,Name: “Table 1 of 1 on page 36 of 127”,Name: “Table 1 of 1 on page 36 of 127”,Name: “Table 1 of 1 on page 36 of 127”,Name: “Table 1 of 1 on page 36 of 127”,Name: “Table 1 of 1 on page 36 of 127”,Name: “Table 1 of 1 on page 36 of 127”
Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
05303,McKenney Vol. Fire Dept.,McKenney Vol. Fire Dept.,,,,,,,,,,,
Count,1,7,16,9,4,17,16,19,13,24,5,10,141
Exposures,0,0,0,0,0,1,0,0,0,0,0,0,1
No Activity,0,0,0,0,0,0,1,0,0,0,0,0,1
Aid Given,6,7,7,4,5,3,5,5,3,1,2,0,48
,NAMOZINE VOL. FIRE & RES,NAMOZINE VOL. FIRE & RES,NAMOZINE VOL. FIRE & RES,,,,,,,,,,
05304,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,59,55,47,34,42,40,49,54,36,48,27,50,541
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,18,19,10,18,18,13,12,13,10,7,10,155
,OLD HICKORY VOL. FIRE,OLD HICKORY VOL. FIRE,OLD HICKORY VOL. FIRE,,,,,,,,,,
05305,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,3,7,4,3,4,0,1,5,0,4,1,8,40
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,4,6,6,4,13,3,8,7,8,7,8,74
,TAPPAHANNOCK-ESSEX,TAPPAHANNOCK-ESSEX,TAPPAHANNOCK-ESSEX,,,,,,,,,,
05701,,,,,,,,,,,,,
,VOL. FIRE,,,,,,,,,,,,
Count,25,24,11,12,15,8,23,15,19,13,25,24,214
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,0,0,0,1,0,0,2,0,0,0,5
Page 36 of 127,Page 36 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:45:23 EST 2012,Thu Mar 08 08:45:23 EST 2012
