Name: “Table 1 of 1 on page 86 of 127”,Name: “Table 1 of 1 on page 86 of 127”,Name: “Table 1 of 1 on page 86 of 127”,Name: “Table 1 of 1 on page 86 of 127”,Name: “Table 1 of 1 on page 86 of 127”,Name: “Table 1 of 1 on page 86 of 127”,Name: “Table 1 of 1 on page 86 of 127”,Name: “Table 1 of 1 on page 86 of 127”,Name: “Table 1 of 1 on page 86 of 127”,Name: “Table 1 of 1 on page 86 of 127”,Name: “Table 1 of 1 on page 86 of 127”,Name: “Table 1 of 1 on page 86 of 127”,Name: “Table 1 of 1 on page 86 of 127”,Name: “Table 1 of 1 on page 86 of 127”
Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
15501,DRAPER VOL. FIRE DEPT.,DRAPER VOL. FIRE DEPT.,DRAPER VOL. FIRE DEPT.,,,,,,,,,,
Count,7,9,12,6,7,7,11,11,11,6,7,4,98
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,3,0,1,0,0,0,0,0,0,0,4
,Dublin Volunteer Fire Departme,Dublin Volunteer Fire Departme,Dublin Volunteer Fire Departme,,,,,,,,,,
15502,,,,,,,,,,,,,
Count,19,18,25,18,11,26,34,10,17,17,15,19,229
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,3,6,0,1,2,1,2,0,2,0,19
15503,FAIRLAWN VOL. FIRE DEPT.,FAIRLAWN VOL. FIRE DEPT.,FAIRLAWN VOL. FIRE DEPT.,,,,,,,,,,
Count,0,0,0,0,0,0,0,0,0,8,8,12,28
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,1,0,0,1
15504,HIWASSEE VOL. FIRE DEPT.,HIWASSEE VOL. FIRE DEPT.,HIWASSEE VOL. FIRE DEPT.,,,,,,,,,,
Count,0,6,3,0,1,1,3,1,4,2,2,0,23
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,1,0,0,2,0,0,0,0,0,0,0,1,4
Aid Given,0,0,0,0,0,0,0,0,0,0,1,0,1
Page 86 of 127,Page 86 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:47:01 EST 2012,Thu Mar 08 08:47:01 EST 2012
