Name: “Table 1 of 1 on page 94 of 127”,Name: “Table 1 of 1 on page 94 of 127”,Name: “Table 1 of 1 on page 94 of 127”,Name: “Table 1 of 1 on page 94 of 127”,Name: “Table 1 of 1 on page 94 of 127”,Name: “Table 1 of 1 on page 94 of 127”,Name: “Table 1 of 1 on page 94 of 127”,Name: “Table 1 of 1 on page 94 of 127”,Name: “Table 1 of 1 on page 94 of 127”,Name: “Table 1 of 1 on page 94 of 127”,Name: “Table 1 of 1 on page 94 of 127”,Name: “Table 1 of 1 on page 94 of 127”,Name: “Table 1 of 1 on page 94 of 127”,Name: “Table 1 of 1 on page 94 of 127”
Table: 94,Table: 94,Table: 94,Table: 94,Table: 94,Table: 94,Table: 94,Table: 94,Table: 94,Table: 94,Table: 94,Table: 94,Table: 94,Table: 94
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
16506,TIMBERVILLE VOL. FIRE,TIMBERVILLE VOL. FIRE,TIMBERVILLE VOL. FIRE,,,,,,,,,,
Count,16,20,28,26,21,25,10,17,22,13,18,20,236
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,14,16,5,9,4,6,3,5,4,7,3,3,79
,MCGAHEYSVILLE VOL. FIRE,MCGAHEYSVILLE VOL. FIRE,MCGAHEYSVILLE VOL. FIRE,,,,,,,,,,
16508,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,36,23,45,34,33,31,48,57,37,47,26,38,455
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,3,5,4,2,9,3,11,7,11,6,7,76
16515,Bridgewater Fire Company,Bridgewater Fire Company,Bridgewater Fire Company,,,,,,,,,,
Count,96,78,79,90,83,84,77,86,69,100,73,69,984
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,11,9,12,11,4,9,11,21,8,10,10,4,120
16517,Cloverhill Fire and Rescue,Cloverhill Fire and Rescue,Cloverhill Fire and Rescue,,,,,,,,,,
Count,38,51,47,62,38,66,45,47,57,38,44,50,583
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,3,5,3,2,4,5,4,7,3,1,7,50
Page 94 of 127,Page 94 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:47:02 EST 2012,Thu Mar 08 08:47:02 EST 2012
