Name: “Table 1 of 1 on page 112 of 127”,Name: “Table 1 of 1 on page 112 of 127”,Name: “Table 1 of 1 on page 112 of 127”,Name: “Table 1 of 1 on page 112 of 127”,Name: “Table 1 of 1 on page 112 of 127”,Name: “Table 1 of 1 on page 112 of 127”,Name: “Table 1 of 1 on page 112 of 127”,Name: “Table 1 of 1 on page 112 of 127”,Name: “Table 1 of 1 on page 112 of 127”,Name: “Table 1 of 1 on page 112 of 127”,Name: “Table 1 of 1 on page 112 of 127”,Name: “Table 1 of 1 on page 112 of 127”,Name: “Table 1 of 1 on page 112 of 127”,Name: “Table 1 of 1 on page 112 of 127”
Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
19570,POUND VOL. FIRE DEPT.,POUND VOL. FIRE DEPT.,POUND VOL. FIRE DEPT.,,,,,,,,,,
Count,3,12,3,7,5,5,3,8,2,5,5,4,62
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,1,0,1,0,0,0,0,1,0,0,5
19580,SAINT PAUL VOL. FIRE DEPT.,SAINT PAUL VOL. FIRE DEPT.,SAINT PAUL VOL. FIRE DEPT.,,,,,,,,,,
Count,3,7,7,2,7,7,0,0,0,0,0,0,33
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,1,1,0,0,0,0,0,0,0,3
19590,WISE VOL. FIRE DEPT.,WISE VOL. FIRE DEPT.,,,,,,,,,,,
Count,7,7,1,2,2,0,1,3,9,8,8,19,67
Exposures,1,0,0,0,0,0,0,0,0,0,0,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,6,3,4,6,5,0,1,0,1,1,0,28
,BARREN SPRINGS VOL. FIRE,BARREN SPRINGS VOL. FIRE,BARREN SPRINGS VOL. FIRE,,,,,,,,,,
19701,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,3,5,0,3,1,8,3,4,5,3,3,9,47
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,1,0,0,0,0,0,0,0,0,0,1
Aid Given,0,1,0,0,1,2,2,3,2,1,0,2,14
Page 112 of 127,Page 112 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:47:53 EST 2012,Thu Mar 08 08:47:53 EST 2012
