Name: “Table 1 of 1 on page 101 of 127”,Name: “Table 1 of 1 on page 101 of 127”,Name: “Table 1 of 1 on page 101 of 127”,Name: “Table 1 of 1 on page 101 of 127”,Name: “Table 1 of 1 on page 101 of 127”,Name: “Table 1 of 1 on page 101 of 127”,Name: “Table 1 of 1 on page 101 of 127”,Name: “Table 1 of 1 on page 101 of 127”,Name: “Table 1 of 1 on page 101 of 127”,Name: “Table 1 of 1 on page 101 of 127”,Name: “Table 1 of 1 on page 101 of 127”,Name: “Table 1 of 1 on page 101 of 127”,Name: “Table 1 of 1 on page 101 of 127”,Name: “Table 1 of 1 on page 101 of 127”
Table: 101,Table: 101,Table: 101,Table: 101,Table: 101,Table: 101,Table: 101,Table: 101,Table: 101,Table: 101,Table: 101,Table: 101,Table: 101,Table: 101
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2011,Report Period: 2011,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
17504,COURTLAND VOL. FIRE,COURTLAND VOL. FIRE,,,,,,,,,,,
Count,5,9,12,5,8,11,5,16,5,10,5,9,100
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,6,3,1,3,1,1,1,0,0,6,1,23
17506,IVOR VOL FIRE DEPT.,IVOR VOL FIRE DEPT.,,,,,,,,,,,
Count,3,9,1,9,6,3,9,9,3,5,8,3,68
Exposures,0,1,0,0,0,0,0,0,0,0,0,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,2,2,3,0,1,0,0,2,0,1,4,19
17507,NEWSOMS VOL. FIRE DEPT.,NEWSOMS VOL. FIRE DEPT.,NEWSOMS VOL. FIRE DEPT.,,,,,,,,,,
Count,8,11,11,11,11,3,11,10,7,13,5,15,116
Exposures,0,1,0,0,1,0,0,0,0,0,0,0,2
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,2,2,0,0,2,3,2,1,1,1,1,17
17508,SEDLEY VOL. FIRE DEPT.,SEDLEY VOL. FIRE DEPT.,SEDLEY VOL. FIRE DEPT.,,,,,,,,,,
Count,11,10,11,9,21,9,6,6,4,9,11,10,117
Exposures,0,0,0,0,0,0,0,0,0,0,0,1,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,3,2,1,1,0,1,1,1,3,0,1,15
Page 101 of 127,Page 101 of 127,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:47:03 EST 2012,Thu Mar 08 08:47:03 EST 2012
