Name: “Table 1 of 1 on page 34 of 82”,Name: “Table 1 of 1 on page 34 of 82”,Name: “Table 1 of 1 on page 34 of 82”,Name: “Table 1 of 1 on page 34 of 82”,Name: “Table 1 of 1 on page 34 of 82”,Name: “Table 1 of 1 on page 34 of 82”,Name: “Table 1 of 1 on page 34 of 82”,Name: “Table 1 of 1 on page 34 of 82”,Name: “Table 1 of 1 on page 34 of 82”,Name: “Table 1 of 1 on page 34 of 82”,Name: “Table 1 of 1 on page 34 of 82”,Name: “Table 1 of 1 on page 34 of 82”,Name: “Table 1 of 1 on page 34 of 82”,Name: “Table 1 of 1 on page 34 of 82”
Table: 34,Table: 34,Table: 34,Table: 34,Table: 34,Table: 34,Table: 34,Table: 34,Table: 34,Table: 34,Table: 34,Table: 34,Table: 34,Table: 34
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
08506,HENRY VOL. FIRE DEPT.,HENRY VOL. FIRE DEPT.,,,,,,,,,,,
Count,69,64,79,73,67,87,75,85,95,72,103,86,955
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,19,22,23,18,10,25,24,13,19,17,9,14,213
08507,MECHANICSVILLE VOL. FIRE,MECHANICSVILLE VOL. FIRE,MECHANICSVILLE VOL. FIRE,,,,,,,,,,
Count,156,106,180,144,160,157,141,147,177,152,166,149,"1,835"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,14,28,22,7,12,11,7,13,24,12,15,10,175
08508,MONTPELIER VOL. FIRE DEPT.,MONTPELIER VOL. FIRE DEPT.,MONTPELIER VOL. FIRE DEPT.,,,,,,,,,,
Count,26,29,32,38,30,46,39,32,41,42,46,47,448
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,4,3,7,7,8,5,6,8,5,9,64
08509,ROCKVILLE VOL. FIRE DEPT.,ROCKVILLE VOL. FIRE DEPT.,ROCKVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,18,16,18,17,12,20,25,17,15,0,19,21,198
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,5,10,6,3,6,6,3,3,0,1,4,52
08510,CHICKAHOMINY FIRE DEPT.,CHICKAHOMINY FIRE DEPT.,CHICKAHOMINY FIRE DEPT.,,,,,,,,,,
Count,67,60,66,57,67,50,54,72,62,70,72,59,756
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,9,3,15,22,18,22,30,24,14,9,16,18,200
08511,FARRINGTON FIRE DEPARTMENT,FARRINGTON FIRE DEPARTMENT,FARRINGTON FIRE DEPARTMENT,,,,,,,,,,
Count,30,23,17,33,31,29,17,9,30,19,15,36,289
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,3,3,1,2,3,6,5,15,0,2,5,48
Page 34 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:58:12 AM,4/18/07 8:58:12 AM
