Name: “Table 1 of 1 on page 57 of 82”,Name: “Table 1 of 1 on page 57 of 82”,Name: “Table 1 of 1 on page 57 of 82”,Name: “Table 1 of 1 on page 57 of 82”,Name: “Table 1 of 1 on page 57 of 82”,Name: “Table 1 of 1 on page 57 of 82”,Name: “Table 1 of 1 on page 57 of 82”,Name: “Table 1 of 1 on page 57 of 82”,Name: “Table 1 of 1 on page 57 of 82”,Name: “Table 1 of 1 on page 57 of 82”,Name: “Table 1 of 1 on page 57 of 82”,Name: “Table 1 of 1 on page 57 of 82”,Name: “Table 1 of 1 on page 57 of 82”,Name: “Table 1 of 1 on page 57 of 82”
Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
15505,NEWBERN VOL. FIRE DEPT.,NEWBERN VOL. FIRE DEPT.,,,,,,,,,,,
Count,10,4,9,8,8,13,10,6,9,7,11,15,110
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,1,0,0,0,0,1,0,2
15506,PULASKI VOL. FIRE DEPT.,PULASKI VOL. FIRE DEPT.,,,,,,,,,,,
Count,21,26,33,30,26,20,31,27,22,21,23,38,318
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
15507,SNOWVILLE FIRE DEPT.,SNOWVILLE FIRE DEPT.,,,,,,,,,,,
Count,5,6,2,2,3,4,8,8,3,2,2,3,48
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,4,1,1,0,1,0,0,1,1,0,10
15508,TWIN COMMUNITY VOL. FIRE,TWIN COMMUNITY VOL. FIRE,TWIN COMMUNITY VOL. FIRE,,,,,,,,,,
Count,5,3,7,9,9,12,11,10,7,3,7,4,87
Exposures,0,0,0,0,0,1,0,0,0,0,0,0,1
Aid Given,0,0,2,0,0,0,0,1,0,0,0,0,3
15701,Company 1,,,,,,,,,,,,
Count,12,1,6,8,5,6,4,6,4,5,5,3,65
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,8,3,10,5,6,3,8,4,11,5,8,78
15702,SPERRYVILLE VOL. FIRE DEPT.,SPERRYVILLE VOL. FIRE DEPT.,SPERRYVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,3,10,4,9,5,4,2,6,4,7,5,5,64
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,11,1,3,7,5,2,3,6,8,5,5,5,61
Page 57 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:58:22 AM,4/18/07 8:58:22 AM
